Key,id
when i read the script i was,7g_s158
you know what i mean so i,7g_s159
to be able to work with him,7g_s160
and i said i dont want to,7g_s161
the things that i want to do,7g_s162
this is what i want to do,7g_s163
i had a lot of time to,7g_s164
and over and over and over again,7g_s165
not at the forefront of the action,7g_s166
it was you know it was a,7g_s167
you know a lot of people have,7g_s168
at the end of the day the,7g_s169
because i think a lot of people,7g_s170
and i was like i want to,7g_s171
what you see is what you get,7g_s172
and to be able to play a,7g_s173
i box i give up fried foods,7g_s174
box i give up fried foods red,7g_s175
i give up fried foods red meat,7g_s176
give up fried foods red meat wheat,7g_s177
comes into the airspace of the united,7g_s178
into the airspace of the united states,7g_s179
the airspace of the united states of,7g_s180
airspace of the united states of america,7g_s181
powerful nation russia because they are right,7g_s182
nation russia because they are right there,7g_s183
you never know whats going to happen,7g_s184
a lot of people a lot of,7g_s185
it was a lot of fun it,7g_s186
so it was a bit of a,7g_s187
so i spent a lot of time,7g_s188
a really important part of my life,7g_s189
i dont want to give anything away,7g_s190
i dont know what to do and,7g_s191
i got to do a lot of,7g_s192
and then all of a sudden its,7g_s193
it was it was a lot of,7g_s194
you know it was one of those,7g_s195
ive known him for a long time,7g_s196
at the right place at the right,7g_s197
i was able to learn more i,7g_s198
was able to learn more i was,7g_s199
able to learn more i was able,7g_s200
to learn more i was able to,7g_s201
learn more i was able to learn,7g_s202
more i was able to learn more,7g_s203
to be able to do that and,7g_s204
would come up to me on the,7g_s205
you know every once in a while,7g_s206
so proud to be a part of,7g_s207
i dont want to say too much,7g_s208
and i was like i dont know,7g_s209
have to be able to do it,7g_s210
it was the first time i was,7g_s211
i dont think so i mean i,7g_s212
i dont know why i dont know,7g_s213
ada wong its like fantastic i like,7g_s214
wong its like fantastic i like fight,7g_s215
its like fantastic i like fight part,7g_s216
i think the most important thing is,7g_s217
but it was a lot of fun,7g_s218
i think i have a lot of,7g_s219
but the fact of the matter is,7g_s220
theres a lot of things that i,7g_s221
i think that has a lot to,7g_s222
think that has a lot to do,7g_s223
come up to me in the street,7g_s224
it has a lot to do with,7g_s225
i dont know i dont know if,7g_s226
i think the fans are going to,7g_s227
like in front of the camera and,7g_s228
what i wanted to do you know,7g_s229
but at the same time it was,7g_s230
i was like oh my gosh i,7g_s231
but i think its going to be,7g_s232
a lot of things that you know,7g_s233
i dont know i dont know what,7g_s234
known each other for a long time,7g_s235
i think this is one of the,7g_s236
i had no idea what i was,7g_s237
on the other side of the world,7g_s238
between a rock and a hard place,7g_s239
i dont think its going to be,7g_s240
i didnt know what i was going,7g_s241
didnt know what i was going to,7g_s242
at the end of season two and,7g_s243
you know what i mean and i,7g_s244
do you know what i mean its,7g_s245
do you know what i mean and,7g_s246
you know what i mean i think,7g_s247
to be able to do it and,7g_s248
i think thats the most important thing,7g_s249
i have a movie coming out in,7g_s250
we spent a lot of time together,7g_s251
hes got a great sense of humor,7g_s252
got a great sense of humor and,7g_s253
that i was going to be in,7g_s254
you want to be a part of,7g_s255
want to be a part of the,7g_s256
that i was going to have to,7g_s257
do you know what i mean you,7g_s258
its one of the reasons why i,7g_s259
by the time we get to the,7g_s260
i knew that i was going to,7g_s261
i spent a lot of time with,7g_s262
spent a lot of time with the,7g_s263
you know and at the same time,7g_s264
and he was one of the first,7g_s265
for the rest of your life and,7g_s266
and i feel like i kind of,7g_s267
was one of the reasons why i,7g_s268
dont know if its going to be,7g_s269
and i had a lot of fun,7g_s270
due to her actions and her character,7g_s271
her actions and her character rather than,7g_s272
she is not at the forefront of,7g_s273
is not at the forefront of the,7g_s274
at the forefront of the action but,7g_s275
i dont know if im allowed to,7g_s276
i mean when i read the script,7g_s277
you know a lot of people say,7g_s278
one of the things that i love,7g_s279
remember when i was a kid i,7g_s280
you know its going to be a,7g_s281
when i read the script i thought,7g_s282
like the whole nation is doing right,7g_s283
the whole nation is doing right now,7g_s284
whole nation is doing right now protesting,7g_s285
nation is doing right now protesting i,7g_s286
is doing right now protesting i am,7g_s287
doing right now protesting i am protesting,7g_s288
right now protesting i am protesting because,7g_s289
be a part of the show and,7g_s290
to be able to do what i,7g_s291
think a lot of people can relate,7g_s292
and i was like well this is,7g_s293
to be a part of a story,7g_s294
and i was like im gon na,7g_s295
be able to do what i love,7g_s296
you on the edge of your seat,7g_s297
know i dont know i dont know,7g_s298
i think you know a lot of,7g_s299
i think it was one of the,7g_s300
it was a lot of fun to,7g_s301
and all that kind of stuff and,7g_s302
it was sold to disney and gary,7g_s303
was sold to disney and gary marshall,7g_s304
sold to disney and gary marshall came,7g_s305
to disney and gary marshall came on,7g_s306
disney and gary marshall came on and,7g_s307
and gary marshall came on and reworked,7g_s308
gary marshall came on and reworked it,7g_s309
comedy and but even when we were,7g_s310
and but even when we were shooting,7g_s311
but even when we were shooting we,7g_s312
even when we were shooting we would,7g_s313
when we were shooting we would you,7g_s314
we were shooting we would you know,7g_s315
were shooting we would you know break,7g_s316
shooting we would you know break for,7g_s317
we would you know break for lunch,7g_s318
would you know break for lunch because,7g_s319
i dont know i dont know i,7g_s320
and he came up to me and,7g_s321
think its a great idea i think,7g_s322
its a great idea i think its,7g_s323
a great idea i think its a,7g_s324
great idea i think its a great,7g_s325
idea i think its a great idea,7g_s326
i had to do a lot of,7g_s327
you know what i mean and then,7g_s328
and at the same time i think,7g_s329
you know what i mean you know,7g_s330
and thats what i wanted to do,7g_s331
and to be honest with you i,7g_s332
the only way i know how to,7g_s333
he knows what he wants and hes,7g_s334
i never thought i was going to,7g_s335
something that ive always wanted to do,7g_s336
even national security issues with russia as,7g_s337
national security issues with russia as putin,7g_s338
issues with russia as putin rears his,7g_s339
with russia as putin rears his head,7g_s340
russia as putin rears his head and,7g_s341
as putin rears his head and comes,7g_s342
putin rears his head and comes into,7g_s343
rears his head and comes into the,7g_s344
his head and comes into the airspace,7g_s345
head and comes into the airspace of,7g_s346
and comes into the airspace of the,7g_s347
it is from alaska that we send,7g_s348
is from alaska that we send those,7g_s349
from alaska that we send those out,7g_s350
alaska that we send those out to,7g_s351
that we send those out to make,7g_s352
we send those out to make sure,7g_s353
send those out to make sure that,7g_s354
those out to make sure that an,7g_s355
out to make sure that an eye,7g_s356
to make sure that an eye is,7g_s357
make sure that an eye is being,7g_s358
sure that an eye is being kept,7g_s359
that an eye is being kept on,7g_s360
this very powerful nation russia because they,7g_s361
very powerful nation russia because they are,7g_s362
russia because they are right there they,7g_s363
because they are right there they are,7g_s364
they are right there they are right,7g_s365
are right there they are right next,7g_s366
right there they are right next to,7g_s367
foreign country russia and on our other,7g_s368
country russia and on our other side,7g_s369
russia and on our other side the,7g_s370
and on our other side the land,7g_s371
on our other side the land boundary,7g_s372
our other side the land boundary that,7g_s373
other side the land boundary that we,7g_s374
side the land boundary that we have,7g_s375
on another movie where youre just meeting,7g_s376
another movie where youre just meeting everyone,7g_s377
movie where youre just meeting everyone for,7g_s378
where youre just meeting everyone for the,7g_s379
youre just meeting everyone for the first,7g_s380
just meeting everyone for the first time,7g_s381
meeting everyone for the first time and,7g_s382
everyone for the first time and sussing,7g_s383
for the first time and sussing out,7g_s384
the first time and sussing out whether,7g_s385
trust people and mila is the most,7g_s386
of just tickling up your spine you,7g_s387
just tickling up your spine you think,7g_s388
tickling up your spine you think this,7g_s389
up your spine you think this is,7g_s390
your spine you think this is it,7g_s391
spine you think this is it this,7g_s392
you think this is it this is,7g_s393
think this is it this is the,7g_s394
this is it this is the moment,7g_s395
is it this is the moment when,7g_s396
it this is the moment when the,7g_s397
this is the moment when the thing,7g_s398
is the moment when the thing gets,7g_s399
the moment when the thing gets passed,7g_s400
moment when the thing gets passed on,7g_s401
when the thing gets passed on and,7g_s402
the thing gets passed on and he,7g_s403
thing gets passed on and he looked,7g_s404
gets passed on and he looked at,7g_s405
passed on and he looked at me,7g_s406
i think a lot of people would,7g_s407
the rest of my life so i,7g_s408
and i think hes going to be,7g_s409
so many of his films and so,7g_s410
like a year and a half ago,7g_s411
at the end of the day but,7g_s412
that i think a lot of people,7g_s413
the way i look at it is,7g_s414
to do this i dont want to,7g_s415
one of the funniest people on the,7g_s416
of the funniest people on the planet,7g_s417
me you know what i mean and,7g_s418
you know i wanted to be a,7g_s419
you know there are a lot of,7g_s420
think one of the most important reasons,7g_s421
i have no idea whats going on,7g_s422
a lot of the time you know,7g_s423
i dont know that i would be,7g_s424
absolutely absolutely it really is a big,7g_s425
absolutely it really is a big friendship,7g_s426
it really is a big friendship on,7g_s427
really is a big friendship on set,7g_s428
is a big friendship on set and,7g_s429
a big friendship on set and we,7g_s430
big friendship on set and we are,7g_s431
friendship on set and we are family,7g_s432
on set and we are family some,7g_s433
set and we are family some of,7g_s434
and we are family some of us,7g_s435
dont want to give anything away but,7g_s436
in new york and i was in,7g_s437
i love what i do and i,7g_s438
and all that stuff so i think,7g_s439
we didnt really know what we were,7g_s440
and i cant wait to see it,7g_s441
so that was just kind of a,7g_s442
that was just kind of a natural,7g_s443
it and i was like oh my,7g_s444
it was a challenge it was a,7g_s445
and i was like wait a minute,7g_s446
because you dont know whats going to,7g_s447
i think that thats one of the,7g_s448
i hope that i can continue working,7g_s449
hope that i can continue working because,7g_s450
that i can continue working because i,7g_s451
when i was younger i used to,7g_s452
be able to do that and i,7g_s453
and i was lucky enough to be,7g_s454
i was like im not going to,7g_s455
people would come up to me on,7g_s456
it was really important to me that,7g_s457
and i didnt want to do that,7g_s458
proud to be a part of it,7g_s459
and it was the first time i,7g_s460
off the top of my head i,7g_s461
it was nice to be able to,7g_s462
and then i read it and i,7g_s463
was that it was going to be,7g_s464
has a great sense of humor and,7g_s465
stuff get in the way of whats,7g_s466
get in the way of whats important,7g_s467
in the way of whats important and,7g_s468
the way of whats important and thats,7g_s469
way of whats important and thats something,7g_s470
of whats important and thats something that,7g_s471
whats important and thats something that i,7g_s472
important and thats something that i admire,7g_s473
and thats something that i admire and,7g_s474
thats something that i admire and work,7g_s475
to be part of it i think,7g_s476
to me and he said you know,7g_s477
a lot of fun and it was,7g_s478
i dont know i just feel like,7g_s479
have a lot of fun with that,7g_s480
dont know whats going to happen and,7g_s481
dont know why i dont know why,7g_s482
i didnt know what was going to,7g_s483
i dont want to use the word,7g_s484
and i think a lot of it,7g_s485
want to do that i want to,7g_s486
i dont know if i would have,7g_s487
the end of the day you know,7g_s488
so this time i play ada wong,7g_s489
this time i play ada wong its,7g_s490
time i play ada wong its like,7g_s491
i play ada wong its like fantastic,7g_s492
play ada wong its like fantastic i,7g_s493
like fantastic i like fight part gun,7g_s494
i think is one of the most,7g_s495
and he said i want you to,7g_s496
and i wanted to make sure that,7g_s497
there are too many cats and dogs,7g_s498
what do you want me to do,7g_s499
like to cook so like i have,7g_s500
bye bye bye bye bye bye bye,7g_s501
rocks and finishing them because thats how,7g_s502
and finishing them because thats how i,7g_s503
finishing them because thats how i roll,7g_s504
them because thats how i roll i,7g_s505
because thats how i roll i have,7g_s506
thats how i roll i have one,7g_s507
how i roll i have one speed,7g_s508
i roll i have one speed i,7g_s509
roll i have one speed i have,7g_s510
i have one speed i have one,7g_s511
gram rocks and finishing them because thats,7g_s512
thank you ms thank you ms thank,7g_s513
you ms thank you ms thank you,7g_s514
ms thank you ms thank you ms,7g_s515
at the end of the day we,7g_s516
have one speed i have one gear,7g_s517
onionskin yeah onionskin yeah onionskin yeah onionskin,7g_s518
yeah onionskin yeah onionskin yeah onionskin yeah,7g_s519
seven gram rocks and finishing them because,7g_s520
different i just have a different constitution,7g_s521
i just have a different constitution i,7g_s522
just have a different constitution i have,7g_s523
have a different constitution i have a,7g_s524
a different constitution i have a different,7g_s525
different constitution i have a different brain,7g_s526
said he said he said he said,7g_s527
me im different i just have a,7g_s528
im different i just have a different,7g_s529
magic i expose them to something theyre,7g_s530
i expose them to something theyre never,7g_s531
expose them to something theyre never otherwise,7g_s532
i really dont want it to be,7g_s533
he said he said he said he,7g_s534
it doesnt seem at all fair to,7g_s535
doesnt seem at all fair to me,7g_s536
seem at all fair to me particularly,7g_s537
at all fair to me particularly when,7g_s538
all fair to me particularly when there,7g_s539
fair to me particularly when there is,7g_s540
to me particularly when there is so,7g_s541
me particularly when there is so much,7g_s542
particularly when there is so much wealth,7g_s543
when there is so much wealth around,7g_s544
the next president of the united states,7g_s545
one speed i have one gear go,7g_s546
constitution i have a different brain i,7g_s547
i have a different brain i have,7g_s548
have a different brain i have a,7g_s549
a different brain i have a different,7g_s550
different brain i have a different heart,7g_s551
them to something theyre never otherwise going,7g_s552
to something theyre never otherwise going to,7g_s553
something theyre never otherwise going to see,7g_s554
a different heart i have a different,7g_s555
man i was banging seven gram rocks,7g_s556
i was banging seven gram rocks and,7g_s557
was banging seven gram rocks and finishing,7g_s558
banging seven gram rocks and finishing them,7g_s559
i know what its like to be,7g_s560
and the president of the united states,7g_s561
like he had a concussion last year,7g_s562
he had a concussion last year i,7g_s563
had a concussion last year i mean,7g_s564
a concussion last year i mean he,7g_s565
concussion last year i mean he has,7g_s566
last year i mean he has concussions,7g_s567
year i mean he has concussions pretty,7g_s568
i mean he has concussions pretty much,7g_s569
we dont talk about but he does,7g_s570
dont talk about but he does have,7g_s571
talk about but he does have concussions,7g_s572
you need to be lucky with the,7g_s573
talked a lot about what its like,7g_s574
a lot about what its like to,7g_s575
lot about what its like to be,7g_s576
about what its like to be a,7g_s577
why dont you come to the show,7g_s578
i could pick that apart for two,7g_s579
could pick that apart for two hours,7g_s580
when i was still taking drugs i,7g_s581
i was still taking drugs i was,7g_s582
was still taking drugs i was a,7g_s583
still taking drugs i was a whirling,7g_s584
taking drugs i was a whirling psychotic,7g_s585
drugs i was a whirling psychotic a,7g_s586
i was a whirling psychotic a frequenter,7g_s587
was a whirling psychotic a frequenter of,7g_s588
a whirling psychotic a frequenter of crack,7g_s589
whirling psychotic a frequenter of crack houses,7g_s590
psychotic a frequenter of crack houses whore,7g_s591
a frequenter of crack houses whore houses,7g_s592
frequenter of crack houses whore houses i,7g_s593
of crack houses whore houses i was,7g_s594
crack houses whore houses i was a,7g_s595
houses whore houses i was a lunatic,7g_s596
whore houses i was a lunatic i,7g_s597
houses i was a lunatic i was,7g_s598
i was a lunatic i was ever,7g_s599
was a lunatic i was ever in,7g_s600
a lunatic i was ever in jail,7g_s601
lunatic i was ever in jail cells,7g_s602
i was ever in jail cells i,7g_s603
was ever in jail cells i was,7g_s604
ever in jail cells i was forever,7g_s605
in jail cells i was forever in,7g_s606
jail cells i was forever in all,7g_s607
i have the shirt the nipples that,7g_s608
have the shirt the nipples that i,7g_s609
the shirt the nipples that i have,7g_s610
shirt the nipples that i have theyre,7g_s611
the nipples that i have theyre still,7g_s612
nipples that i have theyre still living,7g_s613
that i have theyre still living like,7g_s614
there is so much wealth around youre,7g_s615
is so much wealth around youre told,7g_s616
so much wealth around youre told theres,7g_s617
much wealth around youre told theres no,7g_s618
wealth around youre told theres no money,7g_s619
i cant do anything im like trying,7g_s620
cant do anything im like trying to,7g_s621
do anything im like trying to look,7g_s622
anything im like trying to look im,7g_s623
im like trying to look im trying,7g_s624
like trying to look im trying to,7g_s625
trying to look im trying to get,7g_s626
to look im trying to get all,7g_s627
look im trying to get all my,7g_s628
im trying to get all my kicks,7g_s629
trying to get all my kicks just,7g_s630
to get all my kicks just basically,7g_s631
get all my kicks just basically out,7g_s632
all my kicks just basically out of,7g_s633
my kicks just basically out of this,7g_s634
kicks just basically out of this shirt,7g_s635
just basically out of this shirt and,7g_s636
basically out of this shirt and how,7g_s637
out of this shirt and how it,7g_s638
of this shirt and how it feels,7g_s639
this shirt and how it feels on,7g_s640
shirt and how it feels on my,7g_s641
this it doesnt seem at all fair,7g_s642
and i was just like oh my,7g_s643
i was just like oh my gosh,7g_s644
theyre not supported and when theyre not,7g_s645
not supported and when theyre not given,7g_s646
supported and when theyre not given the,7g_s647
and when theyre not given the love,7g_s648
when theyre not given the love that,7g_s649
theyre not given the love that they,7g_s650
not given the love that they need,7g_s651
given the love that they need theyre,7g_s652
the love that they need theyre not,7g_s653
love that they need theyre not supported,7g_s654
more expensive than the standard its a,7g_s655
expensive than the standard its a relatively,7g_s656
than the standard its a relatively more,7g_s657
the standard its a relatively more expensive,7g_s658
standard its a relatively more expensive than,7g_s659
that at the end of the day,7g_s660
the run i was on made sinatra,7g_s661
run i was on made sinatra flynn,7g_s662
i was on made sinatra flynn jagger,7g_s663
was on made sinatra flynn jagger richards,7g_s664
on made sinatra flynn jagger richards all,7g_s665
people to magic i expose them to,7g_s666
to magic i expose them to something,7g_s667
know man i was banging seven gram,7g_s668
brain i have a different heart i,7g_s669
i have a different heart i have,7g_s670
have a different heart i have a,7g_s671
between me and the president of the,7g_s672
me and the president of the united,7g_s673
i have to tell you the truth,7g_s674
in the beginning of the game and,7g_s675
the beginning of the game and after,7g_s676
stay in the english national team and,7g_s677
the people that come up to me,7g_s678
and now were doing wildlife and conservation,7g_s679
the end of the day we are,7g_s680
and i think theres a lot of,7g_s681
i think theres a lot of people,7g_s682
an aggressive sport right football like he,7g_s683
aggressive sport right football like he had,7g_s684
sport right football like he had a,7g_s685
right football like he had a concussion,7g_s686
football like he had a concussion last,7g_s687
mean he has concussions pretty much i,7g_s688
he has concussions pretty much i mean,7g_s689
has concussions pretty much i mean we,7g_s690
concussions pretty much i mean we dont,7g_s691
pretty much i mean we dont talk,7g_s692
much i mean we dont talk about,7g_s693
i mean we dont talk about but,7g_s694
mean we dont talk about but he,7g_s695
keeps you on the edge of your,7g_s696
and i was like you know what,7g_s697
he had texted me he had texted,7g_s698
it was electric really and it was,7g_s699
was electric really and it was like,7g_s700
us a great boost for the start,7g_s701
a great boost for the start and,7g_s702
great boost for the start and then,7g_s703
boost for the start and then we,7g_s704
for the start and then we carried,7g_s705
way we played the final very intelligent,7g_s706
we played the final very intelligent team,7g_s707
played the final very intelligent team we,7g_s708
the final very intelligent team we knew,7g_s709
final very intelligent team we knew exactly,7g_s710
very intelligent team we knew exactly how,7g_s711
intelligent team we knew exactly how to,7g_s712
team we knew exactly how to win,7g_s713
the players you need to be lucky,7g_s714
players you need to be lucky with,7g_s715
they really push each others buttons so,7g_s716
really push each others buttons so intensely,7g_s717
push each others buttons so intensely we,7g_s718
each others buttons so intensely we talked,7g_s719
others buttons so intensely we talked a,7g_s720
buttons so intensely we talked a lot,7g_s721
so intensely we talked a lot about,7g_s722
intensely we talked a lot about that,7g_s723
we talked a lot about that we,7g_s724
talked a lot about that we talked,7g_s725
a lot about that we talked a,7g_s726
lot about that we talked a lot,7g_s727
about that we talked a lot about,7g_s728
that we talked a lot about what,7g_s729
we talked a lot about what its,7g_s730
what its like to be a mother,7g_s731
trying so hard to grasp onto things,7g_s732
so hard to grasp onto things to,7g_s733
hard to grasp onto things to keep,7g_s734
to grasp onto things to keep her,7g_s735
grasp onto things to keep her safe,7g_s736
onto things to keep her safe and,7g_s737
things to keep her safe and keep,7g_s738
to keep her safe and keep her,7g_s739
keep her safe and keep her okay,7g_s740
understand the loss that this family has,7g_s741
the loss that this family has felt,7g_s742
loss that this family has felt from,7g_s743
that this family has felt from the,7g_s744
this family has felt from the loss,7g_s745
family has felt from the loss of,7g_s746
has felt from the loss of this,7g_s747
felt from the loss of this guy,7g_s748
from the loss of this guy who,7g_s749
the loss of this guy who just,7g_s750
loss of this guy who just was,7g_s751
of this guy who just was sort,7g_s752
this guy who just was sort of,7g_s753
guy who just was sort of that,7g_s754
who just was sort of that perfect,7g_s755
just was sort of that perfect father,7g_s756
was sort of that perfect father perfect,7g_s757
sort of that perfect father perfect husband,7g_s758
of that perfect father perfect husband you,7g_s759
that perfect father perfect husband you know,7g_s760
perfect father perfect husband you know able,7g_s761
father perfect husband you know able to,7g_s762
perfect husband you know able to be,7g_s763
husband you know able to be a,7g_s764
you know able to be a cheerleader,7g_s765
know able to be a cheerleader and,7g_s766
able to be a cheerleader and also,7g_s767
to be a cheerleader and also say,7g_s768
be a cheerleader and also say hard,7g_s769
a cheerleader and also say hard things,7g_s770
cheerleader and also say hard things and,7g_s771
and also say hard things and also,7g_s772
also say hard things and also be,7g_s773
say hard things and also be a,7g_s774
hard things and also be a support,7g_s775
things and also be a support i,7g_s776
and also be a support i mean,7g_s777
also be a support i mean its,7g_s778
be a support i mean its just,7g_s779
a support i mean its just its,7g_s780
support i mean its just its pretty,7g_s781
i mean its just its pretty remarkable,7g_s782
mean its just its pretty remarkable that,7g_s783
its just its pretty remarkable that she,7g_s784
just its pretty remarkable that she was,7g_s785
its pretty remarkable that she was able,7g_s786
pretty remarkable that she was able to,7g_s787
history is you know what her backstory,7g_s788
is you know what her backstory is,7g_s789
you know what her backstory is and,7g_s790
know what her backstory is and how,7g_s791
what her backstory is and how she,7g_s792
her backstory is and how she feels,7g_s793
backstory is and how she feels about,7g_s794
is and how she feels about nadine,7g_s795
and how she feels about nadine and,7g_s796
how she feels about nadine and why,7g_s797
mona so much i mean there was,7g_s798
so much i mean there was no,7g_s799
much i mean there was no part,7g_s800
i mean there was no part of,7g_s801
mean there was no part of me,7g_s802
there was no part of me that,7g_s803
was no part of me that thought,7g_s804
no part of me that thought you,7g_s805
part of me that thought you know,7g_s806
of me that thought you know shes,7g_s807
me that thought you know shes kind,7g_s808
that thought you know shes kind of,7g_s809
thought you know shes kind of a,7g_s810
you know shes kind of a pain,7g_s811
know shes kind of a pain or,7g_s812
shes kind of a pain or shes,7g_s813
kind of a pain or shes not,7g_s814
of a pain or shes not really,7g_s815
a pain or shes not really likable,7g_s816
pain or shes not really likable or,7g_s817
or shes not really likable or anything,7g_s818
shes not really likable or anything like,7g_s819
not really likable or anything like that,7g_s820
really likable or anything like that i,7g_s821
likable or anything like that i mean,7g_s822
or anything like that i mean shes,7g_s823
anything like that i mean shes and,7g_s824
like that i mean shes and shes,7g_s825
that i mean shes and shes perhaps,7g_s826
i mean shes and shes perhaps some,7g_s827
mean shes and shes perhaps some people,7g_s828
shes and shes perhaps some people will,7g_s829
and shes perhaps some people will feel,7g_s830
shes perhaps some people will feel that,7g_s831
perhaps some people will feel that way,7g_s832
some people will feel that way about,7g_s833
people will feel that way about her,7g_s834
will feel that way about her you,7g_s835
feel that way about her you know,7g_s836
that way about her you know that,7g_s837
way about her you know that shes,7g_s838
about her you know that shes a,7g_s839
her you know that shes a pain,7g_s840
you know that shes a pain and,7g_s841
know that shes a pain and that,7g_s842
that shes a pain and that shes,7g_s843
shes a pain and that shes not,7g_s844
a pain and that shes not likable,7g_s845
pain and that shes not likable but,7g_s846
and that shes not likable but to,7g_s847
that shes not likable but to me,7g_s848
shes not likable but to me shes,7g_s849
not likable but to me shes someone,7g_s850
likable but to me shes someone whos,7g_s851
but to me shes someone whos just,7g_s852
to me shes someone whos just trying,7g_s853
me shes someone whos just trying to,7g_s854
shes someone whos just trying to do,7g_s855
someone whos just trying to do better,7g_s856
whos just trying to do better and,7g_s857
just trying to do better and trying,7g_s858
trying to do better and trying to,7g_s859
to do better and trying to figure,7g_s860
do better and trying to figure it,7g_s861
better and trying to figure it out,7g_s862
and trying to figure it out and,7g_s863
trying to figure it out and is,7g_s864
to figure it out and is in,7g_s865
figure it out and is in a,7g_s866
