Key,id
it would be,3g_s127
a long time,3g_s128
youre going to,3g_s129
i didnt know,3g_s130
out of the,3g_s131
i mean you,3g_s132
i was just,3g_s133
as an actor,3g_s134
this is a,3g_s135
because you know,3g_s136
i think we,3g_s137
i got to,3g_s138
you know they,3g_s139
a bit of,3g_s140
to me and,3g_s141
that i think,3g_s142
the kind of,3g_s143
and we were,3g_s144
you know he,3g_s145
and its a,3g_s146
i mean it,3g_s147
in terms of,3g_s148
one of those,3g_s149
dont know if,3g_s150
on the show,3g_s151
we had a,3g_s152
to do with,3g_s153
the show and,3g_s154
in my life,3g_s155
and then we,3g_s156
because i was,3g_s157
because it was,3g_s158
was you know,3g_s159
and i have,3g_s160
that was a,3g_s161
know i mean,3g_s162
dont know i,3g_s163
i was going,3g_s164
going to do,3g_s165
i used to,3g_s166
you know like,3g_s167
one of my,3g_s168
to do a,3g_s169
and i would,3g_s170
that was the,3g_s171
in the movie,3g_s172
it was very,3g_s173
a kind of,3g_s174
you know in,3g_s175
you know if,3g_s176
for me to,3g_s177
yeah i mean,3g_s178
gon na be,3g_s179
i like to,3g_s180
think it was,3g_s181
me and i,3g_s182
little bit of,3g_s183
know it was,3g_s184
lot of the,3g_s185
wanted to do,3g_s186
because i think,3g_s187
and i love,3g_s188
but i dont,3g_s189
so that was,3g_s190
didnt want to,3g_s191
to be the,3g_s192
what i mean,3g_s193
was it was,3g_s194
i mean the,3g_s195
in new york,3g_s196
you know but,3g_s197
and they were,3g_s198
and thats what,3g_s199
he was a,3g_s200
you know theres,3g_s201
in the film,3g_s202
we have a,3g_s203
to make a,3g_s204
that and i,3g_s205
it was so,3g_s206
i was so,3g_s207
about it and,3g_s208
was one of,3g_s209
this is the,3g_s210
wanted to be,3g_s211
of the show,3g_s212
i would say,3g_s213
and then the,3g_s214
you have a,3g_s215
to sort of,3g_s216
that i had,3g_s217
thought it was,3g_s218
just you know,3g_s219
to do and,3g_s220
bit of a,3g_s221
as much as,3g_s222
so i dont,3g_s223
but i was,3g_s224
its a very,3g_s225
thats what i,3g_s226
and i got,3g_s227
it was it,3g_s228
im gon na,3g_s229
well you know,3g_s230
dont know what,3g_s231
have a lot,3g_s232
oh my god,3g_s233
you know hes,3g_s234
for the first,3g_s235
you know because,3g_s236
as far as,3g_s237
think you know,3g_s238
and a half,3g_s239
i was really,3g_s240
youve got to,3g_s241
i was very,3g_s242
and i went,3g_s243
of it and,3g_s244
is you know,3g_s245
have to do,3g_s246
i you know,3g_s247
i was doing,3g_s248
i grew up,3g_s249
know and i,3g_s250
and when i,3g_s251
i dont have,3g_s252
was a very,3g_s253
know i was,3g_s254
i would have,3g_s255
a bunch of,3g_s256
and i didnt,3g_s257
you know this,3g_s258
go to the,3g_s259
the things that,3g_s260
and she was,3g_s261
and there was,3g_s262
be a part,3g_s263
dont have to,3g_s264
and this is,3g_s265
are going to,3g_s266
to make it,3g_s267
you know my,3g_s268
and kind of,3g_s269
the way that,3g_s270
and a lot,3g_s271
and all of,3g_s272
there is a,3g_s273
i get to,3g_s274
a lot more,3g_s275
lot of fun,3g_s276
and of course,3g_s277
the time and,3g_s278
you get to,3g_s279
i didnt want,3g_s280
the rest of,3g_s281
you kind of,3g_s282
this kind of,3g_s283
said you know,3g_s284
we have to,3g_s285
part of it,3g_s286
each other and,3g_s287
just sort of,3g_s288
first of all,3g_s289
to do this,3g_s290
you know to,3g_s291
and its just,3g_s292
in the middle,3g_s293
i felt like,3g_s294
that sort of,3g_s295
know i dont,3g_s296
like that and,3g_s297
you know thats,3g_s298
was like i,3g_s299
i thought it,3g_s300
do you know,3g_s301
i said i,3g_s302
and then they,3g_s303
i know that,3g_s304
and i really,3g_s305
it and then,3g_s306
and i know,3g_s307
we had to,3g_s308
was in the,3g_s309
is kind of,3g_s310
going to have,3g_s311
to do the,3g_s312
what it is,3g_s313
for a long,3g_s314
of the things,3g_s315
in the morning,3g_s316
and if you,3g_s317
you dont have,3g_s318
kind of the,3g_s319
mean you know,3g_s320
that i have,3g_s321
it but i,3g_s322
a sort of,3g_s323
for me i,3g_s324
going to get,3g_s325
and so we,3g_s326
but at the,3g_s327
i mean we,3g_s328
that i dont,3g_s329
going to go,3g_s330
and we had,3g_s331
and you have,3g_s332
sort of a,3g_s333
to do something,3g_s334
was a lot,3g_s335
which is a,3g_s336
i love the,3g_s337
i did a,3g_s338
the world and,3g_s339
and im like,3g_s340
yeah i think,3g_s341
and all that,3g_s342
i think he,3g_s343
have to say,3g_s344
for me and,3g_s345
you know just,3g_s346
when we were,3g_s347
do it and,3g_s348
i dont really,3g_s349
mean i think,3g_s350
dont know how,3g_s351
i got a,3g_s352
the idea of,3g_s353
going to happen,3g_s354
for a while,3g_s355
to be on,3g_s356
all of us,3g_s357
it kind of,3g_s358
me you know,3g_s359
they want to,3g_s360
to get to,3g_s361
at that time,3g_s362
about you know,3g_s363
something that i,3g_s364
and i feel,3g_s365
of the most,3g_s366
think its a,3g_s367
know how to,3g_s368
had a lot,3g_s369
and all the,3g_s370
that you can,3g_s371
is one of,3g_s372
and i remember,3g_s373
theyre going to,3g_s374
in the first,3g_s375
and then when,3g_s376
like i was,3g_s377
in love with,3g_s378
was like oh,3g_s379
was sort of,3g_s380
and theres a,3g_s381
of my life,3g_s382
i think they,3g_s383
you know were,3g_s384
the movie and,3g_s385
and you can,3g_s386
of the film,3g_s387
the time i,3g_s388
the middle of,3g_s389
i think theres,3g_s390
was the first,3g_s391
i think is,3g_s392
its just a,3g_s393
little bit more,3g_s394
it was great,3g_s395
of the day,3g_s396
all of the,3g_s397
most of the,3g_s398
i was on,3g_s399
i just i,3g_s400
that i would,3g_s401
it is a,3g_s402
i think a,3g_s403
something like that,3g_s404
to talk about,3g_s405
you know ive,3g_s406
so i just,3g_s407
just want to,3g_s408
sort of like,3g_s409
was a little,3g_s410
being able to,3g_s411
to make sure,3g_s412
up in the,3g_s413
i mean im,3g_s414
was a great,3g_s415
but i mean,3g_s416
the film and,3g_s417
you dont know,3g_s418
it i mean,3g_s419
what i was,3g_s420
what do you,3g_s421
and so it,3g_s422
thats kind of,3g_s423
its not a,3g_s424
i didnt have,3g_s425
and then it,3g_s426
its you know,3g_s427
mean it was,3g_s428
it i think,3g_s429
its like a,3g_s430
able to do,3g_s431
you know for,3g_s432
so much fun,3g_s433
was like a,3g_s434
want to see,3g_s435
its sort of,3g_s436
and and i,3g_s437
because of the,3g_s438
i was i,3g_s439
um you know,3g_s440
when i first,3g_s441
know its a,3g_s442
that would be,3g_s443
so i had,3g_s444
and at the,3g_s445
would have been,3g_s446
all of a,3g_s447
of a sudden,3g_s448
to figure out,3g_s449
all of that,3g_s450
its a great,3g_s451
so its a,3g_s452
in the same,3g_s453
that he was,3g_s454
supposed to be,3g_s455
is a very,3g_s456
you know as,3g_s457
to be an,3g_s458
people who are,3g_s459
and i mean,3g_s460
and then he,3g_s461
know you know,3g_s462
then you know,3g_s463
was just a,3g_s464
i think people,3g_s465
i need to,3g_s466
it was kind,3g_s467
that you have,3g_s468
i thought i,3g_s469
theres so many,3g_s470
want to go,3g_s471
if you dont,3g_s472
yeah it was,3g_s473
its such a,3g_s474
the people that,3g_s475
all over the,3g_s476
and sort of,3g_s477
and i did,3g_s478
things like that,3g_s479
he was like,3g_s480
i love that,3g_s481
on the set,3g_s482
i knew that,3g_s483
go back to,3g_s484
that we were,3g_s485
to go and,3g_s486
i mean thats,3g_s487
to see the,3g_s488
that we have,3g_s489
as well and,3g_s490
like it was,3g_s491
its one of,3g_s492
with him and,3g_s493
that i can,3g_s494
to be like,3g_s495
got to be,3g_s496
the same thing,3g_s497
out there and,3g_s498
you know youre,3g_s499
or you know,3g_s500
we need to,3g_s501
you got to,3g_s502
to try to,3g_s503
by the way,3g_s504
make sure that,3g_s505
a chance to,3g_s506
like oh my,3g_s507
like i dont,3g_s508
im not going,3g_s509
were gon na,3g_s510
what i do,3g_s511
the most important,3g_s512
we want to,3g_s513
i try to,3g_s514
the united states,3g_s515
and we have,3g_s516
been able to,3g_s517
i think hes,3g_s518
to be honest,3g_s519
this is what,3g_s520
like i said,3g_s521
the way i,3g_s522
i just want,3g_s523
stuff like that,3g_s524
you need to,3g_s525
it to be,3g_s526
i would love,3g_s527
of the best,3g_s528
trying to get,3g_s529
hes going to,3g_s530
i love it,3g_s531
of the movie,3g_s532
was just like,3g_s533
whats going on,3g_s534
thats why i,3g_s535
would love to,3g_s536
like this is,3g_s537
we wanted to,3g_s538
want to get,3g_s539
and thats why,3g_s540
was able to,3g_s541
was like you,3g_s542
if you want,3g_s543
to deal with,3g_s544
want to make,3g_s545
all the way,3g_s546
and its not,3g_s547
it so i,3g_s548
feel like i,3g_s549
but i just,3g_s550
have to go,3g_s551
to come back,3g_s552
as long as,3g_s553
and so its,3g_s554
at the moment,3g_s555
my life and,3g_s556
im trying to,3g_s557
well i think,3g_s558
to be here,3g_s559
know what im,3g_s560
its been a,3g_s561
to go back,3g_s562
its a lot,3g_s563
and stuff like,3g_s564
to have to,3g_s565
get to see,3g_s566
need to be,3g_s567
looking forward to,3g_s568
and i want,3g_s569
to tell you,3g_s570
you know theyre,3g_s571
got a lot,3g_s572
i know i,3g_s573
like sort of,3g_s574
and everything else,3g_s575
i said well,3g_s576
in a movie,3g_s577
back to the,3g_s578
me it was,3g_s579
and they had,3g_s580
kind of you,3g_s581
think thats what,3g_s582
i said no,3g_s583
you know with,3g_s584
when i got,3g_s585
wanted to make,3g_s586
its not like,3g_s587
i was the,3g_s588
there was no,3g_s589
the way they,3g_s590
do it because,3g_s591
but he was,3g_s592
of it i,3g_s593
out and i,3g_s594
they have to,3g_s595
he said you,3g_s596
think i think,3g_s597
they dont have,3g_s598
back in the,3g_s599
we kind of,3g_s600
sort of the,3g_s601
time you know,3g_s602
and i wanted,3g_s603
you know shes,3g_s604
you got ta,3g_s605
people that are,3g_s606
lot of things,3g_s607
you know she,3g_s608
a very very,3g_s609
know when i,3g_s610
really want to,3g_s611
and they said,3g_s612
were doing a,3g_s613
so i mean,3g_s614
you can see,3g_s615
with you know,3g_s616
rest of the,3g_s617
i think if,3g_s618
this is my,3g_s619
shes kind of,3g_s620
just have to,3g_s621
i just thought,3g_s622
and hes like,3g_s623
i sort of,3g_s624
what it was,3g_s625
what to do,3g_s626
its a really,3g_s627
no no no,3g_s628
be on the,3g_s629
for me its,3g_s630
movie and i,3g_s631
know i just,3g_s632
i think she,3g_s633
had to be,3g_s634
in the beginning,3g_s635
they kind of,3g_s636
me a lot,3g_s637
they asked me,3g_s638
if you have,3g_s639
that is a,3g_s640
have you know,3g_s641
me to do,3g_s642
and i started,3g_s643
it and you,3g_s644
well i mean,3g_s645
we used to,3g_s646
it was something,3g_s647
up to the,3g_s648
like i think,3g_s649
know so i,3g_s650
so i went,3g_s651
its not just,3g_s652
no matter what,3g_s653
and we all,3g_s654
and it just,3g_s655
you know there,3g_s656
that i never,3g_s657
sense of humor,3g_s658
but its a,3g_s659
it in the,3g_s660
yeah and i,3g_s661
i remember when,3g_s662
in my career,3g_s663
but yeah i,3g_s664
i got the,3g_s665
to see it,3g_s666
to get the,3g_s667
and its like,3g_s668
and then theres,3g_s669
there are a,3g_s670
grew up in,3g_s671
this and this,3g_s672
had to do,3g_s673
when he was,3g_s674
the opportunity to,3g_s675
i think for,3g_s676
uh you know,3g_s677
did a lot,3g_s678
get to know,3g_s679
at the beginning,3g_s680
has to be,3g_s681
when you have,3g_s682
going to make,3g_s683
that you dont,3g_s684
thats the thing,3g_s685
behind the scenes,3g_s686
said no no,3g_s687
talking about it,3g_s688
to find the,3g_s689
would like to,3g_s690
i would like,3g_s691
there is no,3g_s692
it will be,3g_s693
that we are,3g_s694
to say that,3g_s695
in the last,3g_s696
and that is,3g_s697
look at the,3g_s698
in the end,3g_s699
that we can,3g_s700
a very good,3g_s701
that it is,3g_s702
you look at,3g_s703
as i said,3g_s704
that there is,3g_s705
there will be,3g_s706
on the other,3g_s707
as well as,3g_s708
of course i,3g_s709
in the past,3g_s710
it is not,3g_s711
and in the,3g_s712
when it comes,3g_s713
we have the,3g_s714
will be a,3g_s715
of the world,3g_s716
weve got to,3g_s717
that this is,3g_s718
it comes to,3g_s719
the people who,3g_s720
we dont have,3g_s721
and it is,3g_s722
at some point,3g_s723
are a lot,3g_s724
that there are,3g_s725
that in the,3g_s726
to get a,3g_s727
i believe that,3g_s728
a little more,3g_s729
and we are,3g_s730
this is not,3g_s731
in order to,3g_s732
point of view,3g_s733
it is the,3g_s734
be in the,3g_s735
that is the,3g_s736
to look at,3g_s737
more and more,3g_s738
i am very,3g_s739
in the future,3g_s740
and i am,3g_s741
as soon as,3g_s742
i am a,3g_s743
is not a,3g_s744
we are going,3g_s745
around the world,3g_s746
dont have a,3g_s747
with a lot,3g_s748
i hope that,3g_s749
have to have,3g_s750
to make the,3g_s751
take care of,3g_s752
to try and,3g_s753
of the people,3g_s754
to have the,3g_s755
that i am,3g_s756
and so on,3g_s757
but it is,3g_s758
to go out,3g_s759
i have been,3g_s760
i think this,3g_s761
it has to,3g_s762
want to say,3g_s763
of the game,3g_s764
i can do,3g_s765
if you look,3g_s766
you can do,3g_s767
the other hand,3g_s768
and thats the,3g_s769
what im saying,3g_s770
for us to,3g_s771
i dont like,3g_s772
so we have,3g_s773
in this country,3g_s774
the european union,3g_s775
we are not,3g_s776
would be a,3g_s777
we can do,3g_s778
