Key,id
so it,2g_s172
feel like,2g_s173
of course,2g_s174
that he,2g_s175
get to,2g_s176
but you,2g_s177
was really,2g_s178
the most,2g_s179
that is,2g_s180
i went,2g_s181
me to,2g_s182
thats what,2g_s183
that it,2g_s184
there and,2g_s185
in that,2g_s186
so we,2g_s187
go to,2g_s188
a really,2g_s189
so you,2g_s190
and my,2g_s191
i am,2g_s192
i like,2g_s193
up and,2g_s194
like to,2g_s195
a good,2g_s196
as well,2g_s197
i wanted,2g_s198
and all,2g_s199
so many,2g_s200
i could,2g_s201
he said,2g_s202
a big,2g_s203
of people,2g_s204
the best,2g_s205
know you,2g_s206
you want,2g_s207
something that,2g_s208
was so,2g_s209
used to,2g_s210
was very,2g_s211
each other,2g_s212
the end,2g_s213
of like,2g_s214
so that,2g_s215
i cant,2g_s216
there are,2g_s217
dont think,2g_s218
ive been,2g_s219
to play,2g_s220
a bit,2g_s221
was in,2g_s222
things that,2g_s223
the whole,2g_s224
time and,2g_s225
the other,2g_s226
to a,2g_s227
you get,2g_s228
and to,2g_s229
of them,2g_s230
do you,2g_s231
have been,2g_s232
well i,2g_s233
got a,2g_s234
do that,2g_s235
because you,2g_s236
was going,2g_s237
think i,2g_s238
it but,2g_s239
and just,2g_s240
and hes,2g_s241
by the,2g_s242
into the,2g_s243
some of,2g_s244
of this,2g_s245
my life,2g_s246
time i,2g_s247
out and,2g_s248
him and,2g_s249
that its,2g_s250
just a,2g_s251
in and,2g_s252
when we,2g_s253
because it,2g_s254
be able,2g_s255
and what,2g_s256
try to,2g_s257
i guess,2g_s258
an actor,2g_s259
but the,2g_s260
im going,2g_s261
because its,2g_s262
i get,2g_s263
would have,2g_s264
its really,2g_s265
them and,2g_s266
to you,2g_s267
thats the,2g_s268
like this,2g_s269
think it,2g_s270
people who,2g_s271
just like,2g_s272
went to,2g_s273
that are,2g_s274
its the,2g_s275
back to,2g_s276
know it,2g_s277
how to,2g_s278
it just,2g_s279
a couple,2g_s280
and this,2g_s281
to come,2g_s282
i knew,2g_s283
it so,2g_s284
and when,2g_s285
dont want,2g_s286
the people,2g_s287
know we,2g_s288
dont have,2g_s289
know if,2g_s290
work with,2g_s291
right now,2g_s292
i remember,2g_s293
the fact,2g_s294
the story,2g_s295
like oh,2g_s296
it would,2g_s297
they have,2g_s298
have the,2g_s299
it to,2g_s300
where i,2g_s301
it in,2g_s302
show and,2g_s303
as i,2g_s304
a movie,2g_s305
we all,2g_s306
need to,2g_s307
think the,2g_s308
me i,2g_s309
you cant,2g_s310
there is,2g_s311
with him,2g_s312
to take,2g_s313
people that,2g_s314
a few,2g_s315
you do,2g_s316
what you,2g_s317
a way,2g_s318
hes a,2g_s319
im a,2g_s320
not a,2g_s321
of you,2g_s322
to it,2g_s323
and in,2g_s324
that that,2g_s325
bit of,2g_s326
im like,2g_s327
we did,2g_s328
do a,2g_s329
then you,2g_s330
of those,2g_s331
the script,2g_s332
up to,2g_s333
end of,2g_s334
be in,2g_s335
i always,2g_s336
fact that,2g_s337
as an,2g_s338
of us,2g_s339
of what,2g_s340
because we,2g_s341
think thats,2g_s342
life and,2g_s343
you see,2g_s344
out there,2g_s345
you just,2g_s346
first time,2g_s347
its very,2g_s348
with my,2g_s349
were going,2g_s350
the character,2g_s351
you and,2g_s352
look at,2g_s353
very very,2g_s354
and theres,2g_s355
i i,2g_s356
so im,2g_s357
the last,2g_s358
and how,2g_s359
all these,2g_s360
and if,2g_s361
that im,2g_s362
to know,2g_s363
and there,2g_s364
people and,2g_s365
it you,2g_s366
going on,2g_s367
its its,2g_s368
with it,2g_s369
back and,2g_s370
and theyre,2g_s371
they are,2g_s372
we are,2g_s373
talk about,2g_s374
on and,2g_s375
that but,2g_s376
new york,2g_s377
that she,2g_s378
talking about,2g_s379
a film,2g_s380
of all,2g_s381
what it,2g_s382
know how,2g_s383
get a,2g_s384
thats a,2g_s385
you are,2g_s386
because of,2g_s387
people are,2g_s388
and shes,2g_s389
no i,2g_s390
when youre,2g_s391
i felt,2g_s392
didnt know,2g_s393
up in,2g_s394
was i,2g_s395
but then,2g_s396
be like,2g_s397
in it,2g_s398
has a,2g_s399
its been,2g_s400
be the,2g_s401
has been,2g_s402
like it,2g_s403
what the,2g_s404
up with,2g_s405
that were,2g_s406
i started,2g_s407
been a,2g_s408
this movie,2g_s409
the only,2g_s410
which i,2g_s411
this and,2g_s412
can be,2g_s413
a real,2g_s414
we dont,2g_s415
is not,2g_s416
to my,2g_s417
make a,2g_s418
and ive,2g_s419
the next,2g_s420
which was,2g_s421
think you,2g_s422
is so,2g_s423
i never,2g_s424
but we,2g_s425
a part,2g_s426
it wasnt,2g_s427
know a,2g_s428
has to,2g_s429
and also,2g_s430
the audience,2g_s431
over the,2g_s432
he has,2g_s433
on my,2g_s434
he had,2g_s435
it really,2g_s436
make it,2g_s437
know when,2g_s438
because they,2g_s439
about that,2g_s440
film and,2g_s441
with that,2g_s442
do i,2g_s443
a long,2g_s444
do and,2g_s445
at that,2g_s446
so the,2g_s447
will be,2g_s448
and were,2g_s449
what they,2g_s450
say that,2g_s451
i saw,2g_s452
are you,2g_s453
so thats,2g_s454
there were,2g_s455
all that,2g_s456
working with,2g_s457
what we,2g_s458
every day,2g_s459
when they,2g_s460
youve got,2g_s461
were all,2g_s462
who are,2g_s463
but he,2g_s464
with me,2g_s465
to that,2g_s466
i go,2g_s467
did a,2g_s468
to find,2g_s469
and now,2g_s470
mean its,2g_s471
its so,2g_s472
im just,2g_s473
do this,2g_s474
at all,2g_s475
if youre,2g_s476
years ago,2g_s477
we just,2g_s478
know im,2g_s479
we can,2g_s480
know so,2g_s481
to kind,2g_s482
and not,2g_s483
of his,2g_s484
where you,2g_s485
they dont,2g_s486
at a,2g_s487
it because,2g_s488
that kind,2g_s489
tell you,2g_s490
the day,2g_s491
the thing,2g_s492
just kind,2g_s493
you go,2g_s494
movie and,2g_s495
thing that,2g_s496
felt like,2g_s497
on this,2g_s498
he is,2g_s499
way that,2g_s500
the game,2g_s501
i will,2g_s502
the right,2g_s503
and stuff,2g_s504
its going,2g_s505
but im,2g_s506
of our,2g_s507
love to,2g_s508
you got,2g_s509
to keep,2g_s510
thats why,2g_s511
now i,2g_s512
that ive,2g_s513
its kind,2g_s514
for it,2g_s515
we do,2g_s516
and like,2g_s517
for us,2g_s518
we got,2g_s519
and youre,2g_s520
like im,2g_s521
the things,2g_s522
not going,2g_s523
i hope,2g_s524
to put,2g_s525
way to,2g_s526
more than,2g_s527
is going,2g_s528
i havent,2g_s529
a different,2g_s530
is to,2g_s531
now and,2g_s532
ive got,2g_s533
really really,2g_s534
not only,2g_s535
in our,2g_s536
are going,2g_s537
see the,2g_s538
in your,2g_s539
if they,2g_s540
you guys,2g_s541
for you,2g_s542
can do,2g_s543
couple of,2g_s544
like its,2g_s545
long time,2g_s546
the one,2g_s547
youre going,2g_s548
try and,2g_s549
that in,2g_s550
it for,2g_s551
they had,2g_s552
the the,2g_s553
and yeah,2g_s554
said i,2g_s555
oh my,2g_s556
said you,2g_s557
and everything,2g_s558
so yeah,2g_s559
no no,2g_s560
yeah and,2g_s561
same time,2g_s562
so they,2g_s563
me that,2g_s564
had the,2g_s565
hes like,2g_s566
go and,2g_s567
is like,2g_s568
a character,2g_s569
because he,2g_s570
she has,2g_s571
and do,2g_s572
doing it,2g_s573
this film,2g_s574
said well,2g_s575
when the,2g_s576
should be,2g_s577
way and,2g_s578
is and,2g_s579
then we,2g_s580
my god,2g_s581
do the,2g_s582
people in,2g_s583
it has,2g_s584
with you,2g_s585
of things,2g_s586
with her,2g_s587
were doing,2g_s588
so she,2g_s589
very much,2g_s590
to him,2g_s591
then the,2g_s592
is very,2g_s593
wants to,2g_s594
theres no,2g_s595
so he,2g_s596
me a,2g_s597
about a,2g_s598
just so,2g_s599
the idea,2g_s600
because im,2g_s601
told me,2g_s602
so when,2g_s603
and said,2g_s604
did it,2g_s605
that way,2g_s606
not just,2g_s607
on that,2g_s608
to just,2g_s609
into a,2g_s610
we wanted,2g_s611
said no,2g_s612
but when,2g_s613
thing and,2g_s614
in their,2g_s615
to and,2g_s616
shes a,2g_s617
a wonderful,2g_s618
it a,2g_s619
we will,2g_s620
we need,2g_s621
if we,2g_s622
we want,2g_s623
it will,2g_s624
that there,2g_s625
what is,2g_s626
very good,2g_s627
to give,2g_s628
think we,2g_s629
for example,2g_s630
are not,2g_s631
are the,2g_s632
because the,2g_s633
to win,2g_s634
a new,2g_s635
weve got,2g_s636
that this,2g_s637
make sure,2g_s638
thank you,2g_s639
the second,2g_s640
for that,2g_s641
get the,2g_s642
come to,2g_s643
as you,2g_s644
i say,2g_s645
not the,2g_s646
very important,2g_s647
the moment,2g_s648
as the,2g_s649
the country,2g_s650
the team,2g_s651
sure that,2g_s652
it doesnt,2g_s653
think about,2g_s654
is what,2g_s655
but also,2g_s656
to talk,2g_s657
are a,2g_s658
to try,2g_s659
terms of,2g_s660
and for,2g_s661
in terms,2g_s662
would like,2g_s663
time to,2g_s664
where we,2g_s665
here and,2g_s666
in front,2g_s667
i believe,2g_s668
who is,2g_s669
they can,2g_s670
front of,2g_s671
