Key,id
and it was a lot of,6g_s126
in a lot of ways and,6g_s127
about a year and a half,6g_s128
what i want to do and,6g_s129
the first time in my life,6g_s130
i didnt know what to expect,6g_s131
as a matter of fact i,6g_s132
you know a lot of the,6g_s133
a year and a half ago,6g_s134
spent a lot of time in,6g_s135
in a lot of ways i,6g_s136
to be a part of something,6g_s137
for an hour and a half,6g_s138
and i cant wait to see,6g_s139
all you have to do is,6g_s140
you have to be able to,6g_s141
and i think thats what makes,6g_s142
a great sense of humor and,6g_s143
and it was one of those,6g_s144
has a lot to do with,6g_s145
you know i dont know if,6g_s146
what i wanted to do and,6g_s147
and he looked at me and,6g_s148
a lot of fun i mean,6g_s149
in front of the camera and,6g_s150
and i was like oh i,6g_s151
you know what im saying and,6g_s152
for the rest of your life,6g_s153
you know when i was a,6g_s154
and i had a lot of,6g_s155
you have to you have to,6g_s156
its going to be a lot,6g_s157
i dont want to do it,6g_s158
you know and i think that,6g_s159
i was like oh my gosh,6g_s160
know what i wanted to do,6g_s161
you know it was kind of,6g_s162
on the edge of your seat,6g_s163
i mean theres a lot of,6g_s164
this is going to be a,6g_s165
i wanted to make sure that,6g_s166
i think one of the most,6g_s167
knew it was going to be,6g_s168
i dont know i mean its,6g_s169
i think the most important thing,6g_s170
at the same time and i,6g_s171
i was a big fan of,6g_s172
that was a lot of fun,6g_s173
and it was so much fun,6g_s174
and then at the end of,6g_s175
all the time and i think,6g_s176
i have a lot of friends,6g_s177
you know what im going to,6g_s178
i dont know i feel like,6g_s179
i was going to be a,6g_s180
and i was like this is,6g_s181
i just fell in love with,6g_s182
the end of the day and,6g_s183
and i think its going to,6g_s184
and i think one of the,6g_s185
it but at the same time,6g_s186
at the same time it was,6g_s187
at the beginning of the film,6g_s188
for the first time in my,6g_s189
what are you going to do,6g_s190
you know you dont want to,6g_s191
over and over and over again,6g_s192
and to be able to play,6g_s193
yeah yeah yeah yeah yeah yeah,6g_s194
i was like you know i,6g_s195
that i think a lot of,6g_s196
a lot of fun you know,6g_s197
to be a part of and,6g_s198
i think people are going to,6g_s199
one of those things where you,6g_s200
ive ever seen in my life,6g_s201
you want to be able to,6g_s202
you know what i mean because,6g_s203
that was the first time i,6g_s204
have a lot of fun with,6g_s205
i knew it was going to,6g_s206
and it was one of the,6g_s207
i was going to be in,6g_s208
no no no no no no,6g_s209
i dont think so i mean,6g_s210
and by the end of the,6g_s211
come up to me and say,6g_s212
the end of the day you,6g_s213
thats what i wanted to do,6g_s214
when i was in high school,6g_s215
you know a lot of times,6g_s216
if you want to be a,6g_s217
the fact of the matter is,6g_s218
theres a lot of things that,6g_s219
i dont want to give away,6g_s220
i dont want to give too,6g_s221
dont want to give too much,6g_s222
want to give too much away,6g_s223
in front of a live audience,6g_s224
was the first time that i,6g_s225
what do you want to do,6g_s226
it was a it was a,6g_s227
when i was 12 years old,6g_s228
the truth of the matter is,6g_s229
i dont know if i want,6g_s230
at the top of their game,6g_s231
and i thought it would be,6g_s232
and i thought it was a,6g_s233
to be a lot of fun,6g_s234
i want to be able to,6g_s235
but then at the same time,6g_s236
happy to be a part of,6g_s237
think at the end of the,6g_s238
at the end of the year,6g_s239
you know its a lot of,6g_s240
i mean i dont want to,6g_s241
one of the most important things,6g_s242
and all of a sudden you,6g_s243
i have a lot of respect,6g_s244
you know it was it was,6g_s245
what i was going to do,6g_s246
to be part of it and,6g_s247
i cant wait to see it,6g_s248
this is what i want to,6g_s249
like oh my god this is,6g_s250
i think one of the things,6g_s251
and i think thats part of,6g_s252
i think thats part of the,6g_s253
that but at the same time,6g_s254
i have so much respect for,6g_s255
you dont know whats going to,6g_s256
its one of those things that,6g_s257
and i think that that is,6g_s258
i was like im gon na,6g_s259
i just thought it was a,6g_s260
i didnt want to do that,6g_s261
off the top of my head,6g_s262
and you know a lot of,6g_s263
i was like you know what,6g_s264
i was like i dont know,6g_s265
every once in a while i,6g_s266
you know i think its a,6g_s267
i mean i dont know if,6g_s268
i read it and i was,6g_s269
you know i mean you know,6g_s270
going to be able to do,6g_s271
and i think thats kind of,6g_s272
i think one of the reasons,6g_s273
because i think a lot of,6g_s274
and i just thought it was,6g_s275
it was important for me to,6g_s276
that ive always wanted to do,6g_s277
you know one of the things,6g_s278
i thought it was going to,6g_s279
i had a little bit of,6g_s280
it was one of the most,6g_s281
i was a kid i was,6g_s282
were going to be able to,6g_s283
to be able to do something,6g_s284
i want to i want to,6g_s285
i dont know if it was,6g_s286
the first time i met him,6g_s287
i remember when i was a,6g_s288
remember when i was a kid,6g_s289
over and over and over and,6g_s290
you know what im saying i,6g_s291
and we had a lot of,6g_s292
a lot of people who are,6g_s293
had to do a lot of,6g_s294
thats what i want to do,6g_s295
has a great sense of humor,6g_s296
so it was kind of a,6g_s297
and at the end of it,6g_s298
you know im not going to,6g_s299
for a year and a half,6g_s300
be a part of something that,6g_s301
i have to say you know,6g_s302
that i would be able to,6g_s303
and i dont want to give,6g_s304
thats one of the things i,6g_s305
and i had a great time,6g_s306
you know it was one of,6g_s307
you know i have to say,6g_s308
the end of the day it,6g_s309
i dont want to do this,6g_s310
thing to be a part of,6g_s311
you know and i think thats,6g_s312
i did a lot of research,6g_s313
whatever you want to call it,6g_s314
and stuff like that so i,6g_s315
and stuff like that and i,6g_s316
a little bit more of a,6g_s317
we spent a lot of time,6g_s318
and to be a part of,6g_s319
and i did a lot of,6g_s320
i had a lot of fun,6g_s321
and all the rest of it,6g_s322
and so on and so forth,6g_s323
thought i was going to be,6g_s324
in the sense that you know,6g_s325
for a very long time and,6g_s326
in the back of my mind,6g_s327
to give too much away but,6g_s328
up in the middle of the,6g_s329
the middle of the night and,6g_s330
and all of a sudden the,6g_s331
a lot of people dont know,6g_s332
and so theres a lot of,6g_s333
know when i was a kid,6g_s334
at the end of the season,6g_s335
i want to be part of,6g_s336
the other side of the world,6g_s337
and i think thats one of,6g_s338
and we have a lot of,6g_s339
that this was going to be,6g_s340
but at the same time we,6g_s341
you know its one of those,6g_s342
it took me a long time,6g_s343
i knew that i had to,6g_s344
was a lot of fun to,6g_s345
i was going to have to,6g_s346
at the same time i think,6g_s347
that i wanted to be a,6g_s348
it has nothing to do with,6g_s349
things that i want to do,6g_s350
and over and over and over,6g_s351
i didnt want it to be,6g_s352
this is the first time i,6g_s353
when i first read the script,6g_s354
it was it was kind of,6g_s355
to do the right thing and,6g_s356
from the point of view of,6g_s357
at the end of season two,6g_s358
and i read it and i,6g_s359
as much as i can and,6g_s360
i was i was i was,6g_s361
thats one of the things that,6g_s362
you dont have a lot of,6g_s363
you never know whats going to,6g_s364
to be able to you know,6g_s365
the right place at the right,6g_s366
right place at the right time,6g_s367
a lot of fun it was,6g_s368
i dont think so i think,6g_s369
at the end of the first,6g_s370
that i was going to have,6g_s371
that i have a lot of,6g_s372
i was lucky enough to get,6g_s373
trying to do the right thing,6g_s374
i dont know what to do,6g_s375
and you know you have to,6g_s376
so i think it would be,6g_s377
because there are a lot of,6g_s378
in the beginning of the movie,6g_s379
its a little bit of a,6g_s380
so it was it was a,6g_s381
up to me on the street,6g_s382
dont know i mean i think,6g_s383
you know i thought it was,6g_s384
i was like im going to,6g_s385
i think is one of the,6g_s386
a little bit of both i,6g_s387
i fell in love with the,6g_s388
it was just one of those,6g_s389
so by the time i got,6g_s390
and i said i want to,6g_s391
it was just a lot of,6g_s392
i dont know how to explain,6g_s393
when i was a kid so,6g_s394
and you know i think its,6g_s395
its great to be able to,6g_s396
i want to make sure that,6g_s397
for a long time and then,6g_s398
i cant tell you how many,6g_s399
i thought it would be a,6g_s400
a lot of people are like,6g_s401
at the end of the show,6g_s402
and that was one of the,6g_s403
and i think its one of,6g_s404
but at the same time it,6g_s405
i mean it was it was,6g_s406
and thats one of the things,6g_s407
its just one of those things,6g_s408
and things like that so i,6g_s409
it was it was a great,6g_s410
then at the end of the,6g_s411
this is the first time ive,6g_s412
and i think you have to,6g_s413
i was like wow this is,6g_s414
one of the things that ive,6g_s415
to figure out a way to,6g_s416
i didnt know that i was,6g_s417
a part of it you know,6g_s418
i didnt know what to do,6g_s419
i want to be a part,6g_s420
a lot of things that you,6g_s421
i was going to do it,6g_s422
he looked at me and he,6g_s423
im going to be doing a,6g_s424
i dont have a lot of,6g_s425
the first time i was on,6g_s426
excited to be a part of,6g_s427
you know and it was just,6g_s428
know what was going to happen,6g_s429
a lot of fun and i,6g_s430
i was a kid you know,6g_s431
when i was 18 years old,6g_s432
able to be a part of,6g_s433
you dont have to be a,6g_s434
so i had a lot of,6g_s435
theres a lot of people who,6g_s436
think its one of those things,6g_s437
i dont know if this is,6g_s438
got a great sense of humor,6g_s439
for the first time and i,6g_s440
i didnt know i didnt know,6g_s441
i dont know whats going on,6g_s442
i think its one of those,6g_s443
every once in a while and,6g_s444
spent a lot of time with,6g_s445
it was very important to me,6g_s446
and things like that and i,6g_s447
it was a little bit of,6g_s448
to have a little bit of,6g_s449
the rest of my life i,6g_s450
dont know if i want to,6g_s451
and we had a great time,6g_s452
i dont want to talk about,6g_s453
just want to say thank you,6g_s454
i dont know if i can,6g_s455
in a lot of ways but,6g_s456
i think its a great idea,6g_s457
theres a lot of people that,6g_s458
so im really looking forward to,6g_s459
he has a great sense of,6g_s460
and i think thats a really,6g_s461
to be able to talk to,6g_s462
me to be a part of,6g_s463
going to be a part of,6g_s464
to be able to do this,6g_s465
a lot of people are going,6g_s466
for a couple of days and,6g_s467
you know i mean i think,6g_s468
there was a time when i,6g_s469
im really looking forward to it,6g_s470
i remember the first time i,6g_s471
have to figure out how to,6g_s472
you dont have to worry about,6g_s473
i dont know that i would,6g_s474
like you know a lot of,6g_s475
and i think that was a,6g_s476
and all that stuff so i,6g_s477
i was in the middle of,6g_s478
or something like that and i,6g_s479
i think a lot of us,6g_s480
was a big fan of the,6g_s481
and i was lucky enough to,6g_s482
and you know i kind of,6g_s483
have a little bit of a,6g_s484
i cant wait to see what,6g_s485
that was one of the reasons,6g_s486
up to me and he said,6g_s487
and i think its something that,6g_s488
one of those things where i,6g_s489
a lot of the things that,6g_s490
in the last couple of years,6g_s491
wanted to be an actress and,6g_s492
and that was the first time,6g_s493
and it was it was a,6g_s494
to be part of it i,6g_s495
what it would be like to,6g_s496
i think it would be a,6g_s497
so it was really cool to,6g_s498
know what im going to do,6g_s499
it was the first time id,6g_s500
bye bye bye bye bye bye,6g_s501
i know what its like to,6g_s502
and its going to be a,6g_s503
rocks and finishing them because thats,6g_s504
and finishing them because thats how,6g_s505
finishing them because thats how i,6g_s506
them because thats how i roll,6g_s507
because thats how i roll i,6g_s508
thats how i roll i have,6g_s509
how i roll i have one,6g_s510
i roll i have one speed,6g_s511
roll i have one speed i,6g_s512
i have one speed i have,6g_s513
have one speed i have one,6g_s514
thank you ms thank you ms,6g_s515
gram rocks and finishing them because,6g_s516
you ms thank you ms thank,6g_s517
ms thank you ms thank you,6g_s518
onionskin yeah onionskin yeah onionskin yeah,6g_s519
what am i going to do,6g_s520
the end of the day we,6g_s521
one speed i have one gear,6g_s522
and i think that thats what,6g_s523
i know its going to be,6g_s524
yeah onionskin yeah onionskin yeah onionskin,6g_s525
i think hes going to be,6g_s526
i dont know if youve ever,6g_s527
the end of the day im,6g_s528
seven gram rocks and finishing them,6g_s529
different i just have a different,6g_s530
i just have a different constitution,6g_s531
just have a different constitution i,6g_s532
have a different constitution i have,6g_s533
a different constitution i have a,6g_s534
different constitution i have a different,6g_s535
constitution i have a different brain,6g_s536
said he said he said he,6g_s537
he said he said he said,6g_s538
that was one of the things,6g_s539
and i dont know if you,6g_s540
i mean i think you know,6g_s541
ive been doing a lot of,6g_s542
the most important thing for me,6g_s543
me im different i just have,6g_s544
im different i just have a,6g_s545
magic i expose them to something,6g_s546
i expose them to something theyre,6g_s547
expose them to something theyre never,6g_s548
them to something theyre never otherwise,6g_s549
theyre never otherwise going to see,6g_s550
has nothing to do with the,6g_s551
i dont know what to say,6g_s552
i really dont want it to,6g_s553
really dont want it to be,6g_s554
know what its like to be,6g_s555
its going to be a great,6g_s556
trying to figure it out and,6g_s557
about what its like to be,6g_s558
what its like to be a,6g_s559
it doesnt seem at all fair,6g_s560
doesnt seem at all fair to,6g_s561
seem at all fair to me,6g_s562
at all fair to me particularly,6g_s563
all fair to me particularly when,6g_s564
fair to me particularly when there,6g_s565
to me particularly when there is,6g_s566
me particularly when there is so,6g_s567
particularly when there is so much,6g_s568
when there is so much wealth,6g_s569
there is so much wealth around,6g_s570
i mean you know it was,6g_s571
a lot of work to do,6g_s572
so there are a lot of,6g_s573
a lot of hard work and,6g_s574
there will be a lot of,6g_s575
so it was a lot of,6g_s576
i dont know you know i,6g_s577
and i was just like oh,6g_s578
i was just like oh my,6g_s579
was just like oh my gosh,6g_s580
you know i just want to,6g_s581
it was so much fun i,6g_s582
but you know i think its,6g_s583
that i felt like i was,6g_s584
get to be a part of,6g_s585
im like i dont know if,6g_s586
the next president of the united,6g_s587
next president of the united states,6g_s588
for the rest of his life,6g_s589
that at the end of the,6g_s590
its a lot of hard work,6g_s591
know what i mean and i,6g_s592
gon na have a lot of,6g_s593
a lot of people that i,6g_s594
in the beginning of my career,6g_s595
and trying to figure it out,6g_s596
with her for the rest of,6g_s597
speed i have one gear go,6g_s598
i have a different brain i,6g_s599
have a different brain i have,6g_s600
a different brain i have a,6g_s601
different brain i have a different,6g_s602
brain i have a different heart,6g_s603
to something theyre never otherwise going,6g_s604
something theyre never otherwise going to,6g_s605
a different heart i have a,6g_s606
different heart i have a different,6g_s607
man i was banging seven gram,6g_s608
i was banging seven gram rocks,6g_s609
was banging seven gram rocks and,6g_s610
banging seven gram rocks and finishing,6g_s611
up in the morning and i,6g_s612
and the president of the united,6g_s613
we knew it would be difficult,6g_s614
in the beginning of the game,6g_s615
and all that sort of stuff,6g_s616
going to be a little bit,6g_s617
like he had a concussion last,6g_s618
he had a concussion last year,6g_s619
had a concussion last year i,6g_s620
a concussion last year i mean,6g_s621
concussion last year i mean he,6g_s622
last year i mean he has,6g_s623
year i mean he has concussions,6g_s624
i mean he has concussions pretty,6g_s625
mean he has concussions pretty much,6g_s626
we dont talk about but he,6g_s627
dont talk about but he does,6g_s628
talk about but he does have,6g_s629
about but he does have concussions,6g_s630
im very happy to be here,6g_s631
you need to be lucky with,6g_s632
need to be lucky with the,6g_s633
talked a lot about what its,6g_s634
a lot about what its like,6g_s635
lot about what its like to,6g_s636
why dont you come to the,6g_s637
dont you come to the show,6g_s638
i could pick that apart for,6g_s639
could pick that apart for two,6g_s640
pick that apart for two hours,6g_s641
when i was still taking drugs,6g_s642
i was still taking drugs i,6g_s643
was still taking drugs i was,6g_s644
still taking drugs i was a,6g_s645
taking drugs i was a whirling,6g_s646
drugs i was a whirling psychotic,6g_s647
i was a whirling psychotic a,6g_s648
was a whirling psychotic a frequenter,6g_s649
a whirling psychotic a frequenter of,6g_s650
whirling psychotic a frequenter of crack,6g_s651
psychotic a frequenter of crack houses,6g_s652
a frequenter of crack houses whore,6g_s653
frequenter of crack houses whore houses,6g_s654
of crack houses whore houses i,6g_s655
crack houses whore houses i was,6g_s656
houses whore houses i was a,6g_s657
whore houses i was a lunatic,6g_s658
houses i was a lunatic i,6g_s659
i was a lunatic i was,6g_s660
was a lunatic i was ever,6g_s661
a lunatic i was ever in,6g_s662
lunatic i was ever in jail,6g_s663
i was ever in jail cells,6g_s664
was ever in jail cells i,6g_s665
ever in jail cells i was,6g_s666
in jail cells i was forever,6g_s667
jail cells i was forever in,6g_s668
cells i was forever in all,6g_s669
that ive had the good fortune,6g_s670
i have the shirt the nipples,6g_s671
have the shirt the nipples that,6g_s672
the shirt the nipples that i,6g_s673
shirt the nipples that i have,6g_s674
the nipples that i have theyre,6g_s675
nipples that i have theyre still,6g_s676
that i have theyre still living,6g_s677
i have theyre still living like,6g_s678
is so much wealth around youre,6g_s679
so much wealth around youre told,6g_s680
much wealth around youre told theres,6g_s681
wealth around youre told theres no,6g_s682
around youre told theres no money,6g_s683
i cant do anything im like,6g_s684
cant do anything im like trying,6g_s685
do anything im like trying to,6g_s686
anything im like trying to look,6g_s687
im like trying to look im,6g_s688
like trying to look im trying,6g_s689
trying to look im trying to,6g_s690
to look im trying to get,6g_s691
look im trying to get all,6g_s692
im trying to get all my,6g_s693
trying to get all my kicks,6g_s694
to get all my kicks just,6g_s695
get all my kicks just basically,6g_s696
all my kicks just basically out,6g_s697
my kicks just basically out of,6g_s698
kicks just basically out of this,6g_s699
just basically out of this shirt,6g_s700
basically out of this shirt and,6g_s701
out of this shirt and how,6g_s702
of this shirt and how it,6g_s703
this shirt and how it feels,6g_s704
shirt and how it feels on,6g_s705
and how it feels on my,6g_s706
this it doesnt seem at all,6g_s707
boom boom boom boom boom boom,6g_s708
so i think it was just,6g_s709
i was just saying that i,6g_s710
you know i dont know what,6g_s711
there are a lot of things,6g_s712
it was fun to get to,6g_s713
and i think that would be,6g_s714
it was going to be this,6g_s715
what i do for a living,6g_s716
it doesnt change the fact that,6g_s717
you know its kind of like,6g_s718
the best players in the world,6g_s719
and i think the biggest thing,6g_s720
i was very lucky to have,6g_s721
you know i just like to,6g_s722
i was just like you know,6g_s723
to be able to kind of,6g_s724
to be able to go to,6g_s725
so i was really excited to,6g_s726
ive always wanted to work with,6g_s727
from the department of homeland security,6g_s728
theyre not supported and when theyre,6g_s729
not supported and when theyre not,6g_s730
supported and when theyre not given,6g_s731
and when theyre not given the,6g_s732
when theyre not given the love,6g_s733
theyre not given the love that,6g_s734
not given the love that they,6g_s735
given the love that they need,6g_s736
the love that they need theyre,6g_s737
love that they need theyre not,6g_s738
that they need theyre not supported,6g_s739
was like you know i was,6g_s740
i was like i have to,6g_s741
the end of the day so,6g_s742
you know if you look at,6g_s743
for a long period of time,6g_s744
more expensive than the standard its,6g_s745
expensive than the standard its a,6g_s746
than the standard its a relatively,6g_s747
the standard its a relatively more,6g_s748
standard its a relatively more expensive,6g_s749
its a relatively more expensive than,6g_s750
for a long time i dont,6g_s751
im not going to tell you,6g_s752
its been a lot of fun,6g_s753
been a lot of fun and,6g_s754
i wanted to be able to,6g_s755
it was just kind of like,6g_s756
in front of thousands of people,6g_s757
good at what they do and,6g_s758
its what i want to do,6g_s759
i think its i think its,6g_s760
ive never seen anything like it,6g_s761
it was a lot of work,6g_s762
gon na have a really good,6g_s763
all i want to do is,6g_s764
we knew we were going to,6g_s765
i dont know if you guys,6g_s766
a lot of people that are,6g_s767
that i want to go to,6g_s768
im a high priest vatican assassin,6g_s769
the run i was on made,6g_s770
run i was on made sinatra,6g_s771
i was on made sinatra flynn,6g_s772
was on made sinatra flynn jagger,6g_s773
on made sinatra flynn jagger richards,6g_s774
made sinatra flynn jagger richards all,6g_s775
people to magic i expose them,6g_s776
to magic i expose them to,6g_s777
know man i was banging seven,6g_s778
i have a different heart i,6g_s779
have a different heart i have,6g_s780
when i was seven years old,6g_s781
to be able to be a,6g_s782
in the morning and i was,6g_s783
and im a big fan of,6g_s784
im a big fan of his,6g_s785
i think thats a good thing,6g_s786
between me and the president of,6g_s787
me and the president of the,6g_s788
i have to tell you the,6g_s789
have to tell you the truth,6g_s790
one of the things that we,6g_s791
that there are a lot of,6g_s792
and i want to carry on,6g_s793
i signed a new deal for,6g_s794
the beginning of the game and,6g_s795
beginning of the game and after,6g_s796
i just want to say that,6g_s797
i would have loved to have,6g_s798
stay in the english national team,6g_s799
in the english national team and,6g_s800
in the middle of nowhere and,6g_s801
lot of funny characters in this,6g_s802
what you want to do and,6g_s803
it makes me want to cry,6g_s804
the people that come up to,6g_s805
people that come up to me,6g_s806
two and a half years ago,6g_s807
when i was a kid my,6g_s808
its kind of like you know,6g_s809
and now were doing wildlife and,6g_s810
now were doing wildlife and conservation,6g_s811
end of the day we are,6g_s812
it was going to be like,6g_s813
so we had a lot of,6g_s814
and i think theres a lot,6g_s815
think theres a lot of people,6g_s816
i hope that in the future,6g_s817
i think the best way to,6g_s818
i want to say thank you,6g_s819
an aggressive sport right football like,6g_s820
aggressive sport right football like he,6g_s821
sport right football like he had,6g_s822
right football like he had a,6g_s823
football like he had a concussion,6g_s824
he has concussions pretty much i,6g_s825
has concussions pretty much i mean,6g_s826
concussions pretty much i mean we,6g_s827
pretty much i mean we dont,6g_s828
much i mean we dont talk,6g_s829
i mean we dont talk about,6g_s830
mean we dont talk about but,6g_s831
going to be part of the,6g_s832
were going to be talking about,6g_s833
think thats one of the reasons,6g_s834
its just going to be a,6g_s835
it a day at a time,6g_s836
when i read the script that,6g_s837
i dont know if you can,6g_s838
we do and what we do,6g_s839
i wake up in the morning,6g_s840
the always keep fighting campaign and,6g_s841
what they want to do and,6g_s842
keeps you on the edge of,6g_s843
you on the edge of your,6g_s844
and i feel like this is,6g_s845
and i felt like you know,6g_s846
he had texted me he had,6g_s847
had texted me he had texted,6g_s848
at this point in my life,6g_s849
a film in new york city,6g_s850
and i think thats really really,6g_s851
it was like it was like,6g_s852
it was electric really and it,6g_s853
was electric really and it was,6g_s854
electric really and it was like,6g_s855
us a great boost for the,6g_s856
a great boost for the start,6g_s857
great boost for the start and,6g_s858
boost for the start and then,6g_s859
for the start and then we,6g_s860
the start and then we carried,6g_s861
we created a lot of chances,6g_s862
and i think thats what people,6g_s863
i think its a really good,6g_s864
think its a really good movie,6g_s865
it got to the point where,6g_s866
got to the point where we,6g_s867
getting back into the real world,6g_s868
im estelle harris and im proud,6g_s869
estelle harris and im proud to,6g_s870
harris and im proud to be,6g_s871
and im proud to be a,6g_s872
im proud to be a braveheart,6g_s873
proud to be a braveheart woman,6g_s874
great to be a part of,6g_s875
i think thats what people love,6g_s876
think thats what people love about,6g_s877
its a really good movie and,6g_s878
a really good movie and i,6g_s879
really good movie and i think,6g_s880
good movie and i think its,6g_s881
movie and i think its a,6g_s882
and i think its a really,6g_s883
going to be a happy ending,6g_s884
they want it punch they want,6g_s885
he does gun smoke i said,6g_s886
does gun smoke i said no,6g_s887
my name is really richard boone,6g_s888
no he does have gun will,6g_s889
he does have gun will travel,6g_s890
does have gun will travel i,6g_s891
got to be on the ball,6g_s892
in the way that you describe,6g_s893
the way that you describe it,6g_s894
yeah we have a lot of,6g_s895
and i said to my son,6g_s896
this one was for the one,6g_s897
one was for the one that,6g_s898
interesting and effective because theyre very,6g_s899
and effective because theyre very grassroot,6g_s900
effective because theyre very grassroot oriented,6g_s901
because theyre very grassroot oriented and,6g_s902
theyre very grassroot oriented and i,6g_s903
very grassroot oriented and i think,6g_s904
grassroot oriented and i think that,6g_s905
oriented and i think that was,6g_s906
and i think that was the,6g_s907
i think that was the success,6g_s908
think that was the success of,6g_s909
that was the success of being,6g_s910
was the success of being on,6g_s911
the success of being on the,6g_s912
success of being on the obama,6g_s913
of being on the obama campaign,6g_s914
being on the obama campaign and,6g_s915
on the obama campaign and seeing,6g_s916
the obama campaign and seeing their,6g_s917
obama campaign and seeing their their,6g_s918
campaign and seeing their their ground,6g_s919
and seeing their their ground operation,6g_s920
seeing their their ground operation it,6g_s921
their their ground operation it really,6g_s922
their ground operation it really takes,6g_s923
ground operation it really takes a,6g_s924
operation it really takes a doortodoor,6g_s925
it really takes a doortodoor approach,6g_s926
really takes a doortodoor approach and,6g_s927
takes a doortodoor approach and i,6g_s928
a doortodoor approach and i think,6g_s929
doortodoor approach and i think thats,6g_s930
approach and i think thats something,6g_s931
which helped fundraise for the national,6g_s932
helped fundraise for the national election,6g_s933
fundraise for the national election and,6g_s934
for the national election and we,6g_s935
the national election and we had,6g_s936
national election and we had such,6g_s937
election and we had such success,6g_s938
and we had such success we,6g_s939
we had such success we raised,6g_s940
had such success we raised over,6g_s941
to have a good answer for,6g_s942
have a good answer for that,6g_s943
a good answer for that and,6g_s944
good answer for that and thats,6g_s945
answer for that and thats what,6g_s946
for that and thats what everybody,6g_s947
that and thats what everybody out,6g_s948
and thats what everybody out there,6g_s949
thats what everybody out there is,6g_s950
what everybody out there is asking,6g_s951
everybody out there is asking especially,6g_s952
out there is asking especially in,6g_s953
there is asking especially in the,6g_s954
is asking especially in the hispanic,6g_s955
asking especially in the hispanic community,6g_s956
um will help with uh with,6g_s957
will help with uh with those,6g_s958
help with uh with those issues,6g_s959
with uh with those issues that,6g_s960
uh with those issues that particularly,6g_s961
with those issues that particularly were,6g_s962
those issues that particularly were having,6g_s963
issues that particularly were having here,6g_s964
