Key,id
and i think i,4g_s198
in the world and,4g_s199
and so you know,4g_s200
i felt like i,4g_s201
the beginning of the,4g_s202
not going to be,4g_s203
all over the world,4g_s204
you know its not,4g_s205
i didnt know what,4g_s206
a long time and,4g_s207
you know in the,4g_s208
a friend of mine,4g_s209
you know kind of,4g_s210
sort of you know,4g_s211
there are a lot,4g_s212
one of the reasons,4g_s213
to go to the,4g_s214
i think that the,4g_s215
i had no idea,4g_s216
it and i think,4g_s217
you know theres a,4g_s218
a lot of different,4g_s219
and i think we,4g_s220
trying to figure out,4g_s221
i said you know,4g_s222
but i think that,4g_s223
its one of the,4g_s224
like a lot of,4g_s225
it was the first,4g_s226
a part of the,4g_s227
so i had to,4g_s228
going to have to,4g_s229
on the show and,4g_s230
i think that was,4g_s231
are going to be,4g_s232
i grew up in,4g_s233
i dont even know,4g_s234
up to me and,4g_s235
we were going to,4g_s236
i went to the,4g_s237
thats one of the,4g_s238
the middle of the,4g_s239
i really wanted to,4g_s240
to a lot of,4g_s241
whats going to happen,4g_s242
a lot of it,4g_s243
little bit of a,4g_s244
and you know the,4g_s245
in new york and,4g_s246
one of those things,4g_s247
a little bit and,4g_s248
and im going to,4g_s249
and you know and,4g_s250
its kind of a,4g_s251
a lot of my,4g_s252
wanted to be a,4g_s253
and i think you,4g_s254
most of the time,4g_s255
it was sort of,4g_s256
you have to have,4g_s257
it and it was,4g_s258
theres going to be,4g_s259
you know its just,4g_s260
and i went to,4g_s261
youre going to be,4g_s262
when i was in,4g_s263
for the most part,4g_s264
going to be the,4g_s265
i was you know,4g_s266
to work with him,4g_s267
i think its just,4g_s268
want to do it,4g_s269
and thats what i,4g_s270
it was a lot,4g_s271
and we had a,4g_s272
to do with the,4g_s273
and then when i,4g_s274
i think theres a,4g_s275
you know we were,4g_s276
but it was a,4g_s277
you know and then,4g_s278
i think thats the,4g_s279
were going to be,4g_s280
do you know what,4g_s281
it and i was,4g_s282
it was a really,4g_s283
yeah i mean i,4g_s284
i just wanted to,4g_s285
for the rest of,4g_s286
did a lot of,4g_s287
and he was like,4g_s288
that you have to,4g_s289
in the movie and,4g_s290
and i said i,4g_s291
was like you know,4g_s292
so i was like,4g_s293
i had to do,4g_s294
a big fan of,4g_s295
i want you to,4g_s296
but i dont think,4g_s297
i just kind of,4g_s298
to be you know,4g_s299
im going to do,4g_s300
a lot of stuff,4g_s301
in my life and,4g_s302
you know and its,4g_s303
so its kind of,4g_s304
to be in a,4g_s305
and all of a,4g_s306
dont know i mean,4g_s307
what i wanted to,4g_s308
i was trying to,4g_s309
were going to do,4g_s310
i was a little,4g_s311
its gon na be,4g_s312
the fact that i,4g_s313
and then i was,4g_s314
to do that and,4g_s315
and its kind of,4g_s316
at the time i,4g_s317
you know and so,4g_s318
you know you can,4g_s319
once in a while,4g_s320
i think its really,4g_s321
i think i think,4g_s322
like you know i,4g_s323
and it was the,4g_s324
i dont have to,4g_s325
to go back to,4g_s326
had a great time,4g_s327
and then of course,4g_s328
at the beginning of,4g_s329
in the way that,4g_s330
you know i love,4g_s331
to be an actor,4g_s332
this is going to,4g_s333
know i mean i,4g_s334
and i was so,4g_s335
a lot of work,4g_s336
nothing to do with,4g_s337
i dont think that,4g_s338
its a its a,4g_s339
its one of those,4g_s340
or anything like that,4g_s341
a lot of them,4g_s342
fell in love with,4g_s343
you know when youre,4g_s344
and you know you,4g_s345
and that was a,4g_s346
of a lot of,4g_s347
was a little bit,4g_s348
you know im not,4g_s349
and at the same,4g_s350
i think one of,4g_s351
it was just like,4g_s352
to the point where,4g_s353
but you know its,4g_s354
a lot of ways,4g_s355
you know we have,4g_s356
to me and i,4g_s357
that i want to,4g_s358
for a while and,4g_s359
i have no idea,4g_s360
and at the end,4g_s361
that i was going,4g_s362
when i read the,4g_s363
i dont know its,4g_s364
i was in a,4g_s365
what i want to,4g_s366
two and a half,4g_s367
and that was the,4g_s368
and all of that,4g_s369
you just have to,4g_s370
i really want to,4g_s371
you know i didnt,4g_s372
i think thats a,4g_s373
i think that you,4g_s374
a lot of money,4g_s375
i dont know that,4g_s376
know what im saying,4g_s377
by the end of,4g_s378
a lot of that,4g_s379
for a lot of,4g_s380
thats going to be,4g_s381
dont know if i,4g_s382
like i dont know,4g_s383
and i was very,4g_s384
and i said well,4g_s385
and you know it,4g_s386
are you going to,4g_s387
going to be in,4g_s388
going to be able,4g_s389
it was a little,4g_s390
know and i think,4g_s391
was it was a,4g_s392
but i think it,4g_s393
for me you know,4g_s394
the most important thing,4g_s395
the same time i,4g_s396
was kind of like,4g_s397
think its going to,4g_s398
i was just like,4g_s399
think that you know,4g_s400
i dont think its,4g_s401
and i got to,4g_s402
in the morning and,4g_s403
im going to go,4g_s404
there are so many,4g_s405
and then i got,4g_s406
what i love about,4g_s407
which i think is,4g_s408
i thought that was,4g_s409
dont know how to,4g_s410
that it was a,4g_s411
a big part of,4g_s412
to be on the,4g_s413
for me and i,4g_s414
you know and you,4g_s415
you know we had,4g_s416
over and over again,4g_s417
and they were like,4g_s418
and i you know,4g_s419
was kind of a,4g_s420
which is kind of,4g_s421
i mean its a,4g_s422
i mean i love,4g_s423
they were going to,4g_s424
and i have to,4g_s425
you know he was,4g_s426
i feel like im,4g_s427
and i kind of,4g_s428
its like you know,4g_s429
one of the first,4g_s430
so a lot of,4g_s431
so you have to,4g_s432
the show and i,4g_s433
one of the great,4g_s434
to take care of,4g_s435
you know but i,4g_s436
i had a lot,4g_s437
about it and i,4g_s438
a kind of a,4g_s439
i thought i was,4g_s440
so i kind of,4g_s441
he was going to,4g_s442
you know that was,4g_s443
and and you know,4g_s444
spent a lot of,4g_s445
you know and it,4g_s446
i was on the,4g_s447
that kind of stuff,4g_s448
and all that stuff,4g_s449
the things that i,4g_s450
and it was so,4g_s451
it you know i,4g_s452
was one of those,4g_s453
to do it i,4g_s454
that was kind of,4g_s455
and theres a lot,4g_s456
and i dont want,4g_s457
and i just thought,4g_s458
dont know i think,4g_s459
if you look at,4g_s460
that and i think,4g_s461
was just kind of,4g_s462
the time i was,4g_s463
dont want to do,4g_s464
of the show and,4g_s465
get a lot of,4g_s466
and i didnt know,4g_s467
so it was really,4g_s468
because a lot of,4g_s469
first of all i,4g_s470
the end of it,4g_s471
i was like okay,4g_s472
people are going to,4g_s473
in terms of the,4g_s474
i think that thats,4g_s475
year and a half,4g_s476
and i know that,4g_s477
because you know i,4g_s478
it would have been,4g_s479
but you have to,4g_s480
that was one of,4g_s481
think one of the,4g_s482
in front of a,4g_s483
i think that that,4g_s484
all the time i,4g_s485
am i going to,4g_s486
youre not going to,4g_s487
the first time and,4g_s488
so theres a lot,4g_s489
to get out of,4g_s490
and that kind of,4g_s491
so that was a,4g_s492
you know i really,4g_s493
mean i dont know,4g_s494
the fact that it,4g_s495
going to do it,4g_s496
i think this is,4g_s497
has a lot of,4g_s498
dont know i dont,4g_s499
ive always wanted to,4g_s500
i was like you,4g_s501
like you know what,4g_s502
what its like to,4g_s503
of the united states,4g_s504
want it to be,4g_s505
you know ive been,4g_s506
but at the end,4g_s507
so im going to,4g_s508
i want to make,4g_s509
but you know what,4g_s510
were going to have,4g_s511
im looking forward to,4g_s512
do it and i,4g_s513
and i was in,4g_s514
felt like i was,4g_s515
going to have a,4g_s516
and were going to,4g_s517
i want to go,4g_s518
be a lot of,4g_s519
like oh my gosh,4g_s520
its a little bit,4g_s521
go out there and,4g_s522
and its going to,4g_s523
in the united states,4g_s524
dont know what to,4g_s525
you know like i,4g_s526
going to be like,4g_s527
hes going to be,4g_s528
all the time but,4g_s529
president of the united,4g_s530
in the first place,4g_s531
to do and i,4g_s532
you need to be,4g_s533
but i think the,4g_s534
know it was a,4g_s535
i want to see,4g_s536
this is what i,4g_s537
thank you very much,4g_s538
always going to be,4g_s539
see a lot of,4g_s540
be able to have,4g_s541
i was like im,4g_s542
oh my god i,4g_s543
because i want to,4g_s544
know what to do,4g_s545
i dont think so,4g_s546
i mean its just,4g_s547
dont know if you,4g_s548
you know its its,4g_s549
theyre going to be,4g_s550
its not going to,4g_s551
i have to do,4g_s552
up in the morning,4g_s553
youre going to have,4g_s554
dont know whats going,4g_s555
i think it would,4g_s556
so i want to,4g_s557
and then you have,4g_s558
like that you know,4g_s559
it has to be,4g_s560
and i like to,4g_s561
a lot of these,4g_s562
a lot of great,4g_s563
and thats why i,4g_s564
i can tell you,4g_s565
doing a lot of,4g_s566
think it would be,4g_s567
but i feel like,4g_s568
like i want to,4g_s569
i dont i dont,4g_s570
to me you know,4g_s571
and it was very,4g_s572
of like you know,4g_s573
you know one of,4g_s574
been a lot of,4g_s575
just kind of like,4g_s576
know i think its,4g_s577
to do you know,4g_s578
a long time ago,4g_s579
i mean im not,4g_s580
it but you know,4g_s581
you know and thats,4g_s582
able to do that,4g_s583
im going to have,4g_s584
not a lot of,4g_s585
want to make sure,4g_s586
that im going to,4g_s587
know whats going to,4g_s588
well i dont know,4g_s589
want to go to,4g_s590
i think if you,4g_s591
i was like yeah,4g_s592
i dont think it,4g_s593
thought it would be,4g_s594
to talk about it,4g_s595
and i love that,4g_s596
it would be a,4g_s597
and then i just,4g_s598
i thought you know,4g_s599
but i want to,4g_s600
was like oh my,4g_s601
you know so its,4g_s602
im very proud of,4g_s603
im gon na be,4g_s604
im going to get,4g_s605
i think its important,4g_s606
and you know when,4g_s607
dont want to say,4g_s608
be a little bit,4g_s609
ive been able to,4g_s610
we had a great,4g_s611
have a chance to,4g_s612
a lot of guys,4g_s613
i had a great,4g_s614
on the other side,4g_s615
did a great job,4g_s616
so i think thats,4g_s617
i think that its,4g_s618
a huge fan of,4g_s619
i dont know but,4g_s620
me a lot of,4g_s621
to do it because,4g_s622
i wanted to make,4g_s623
the best way to,4g_s624
so i mean i,4g_s625
i think thats why,4g_s626
youre going to get,4g_s627
thing in the world,4g_s628
and so on and,4g_s629
looked at me and,4g_s630
and he said you,4g_s631
to get rid of,4g_s632
you know and we,4g_s633
that i had to,4g_s634
so i wanted to,4g_s635
like sort of like,4g_s636
the fact that the,4g_s637
i would say that,4g_s638
for me its a,4g_s639
wanted to make a,4g_s640
i was like what,4g_s641
go to the movies,4g_s642
this and this and,4g_s643
as a matter of,4g_s644
a matter of fact,4g_s645
but one of the,4g_s646
i went in and,4g_s647
i think thats something,4g_s648
i think the thing,4g_s649
we need to have,4g_s650
youve got to be,4g_s651
you know there was,4g_s652
one of the funniest,4g_s653
but yeah i mean,4g_s654
of like sort of,4g_s655
shaun of the dead,4g_s656
going to be on,4g_s657
so we wanted to,4g_s658
you know youve got,4g_s659
and they had to,4g_s660
it was just so,4g_s661
the people that are,4g_s662
back in the day,4g_s663
i did a lot,4g_s664
think its a really,4g_s665
a lot of kind,4g_s666
lot of kind of,4g_s667
movie and i think,4g_s668
i think hes a,4g_s669
think thats what people,4g_s670
it was really really,4g_s671
i was like well,4g_s672
and i was i,4g_s673
do it because its,4g_s674
i mean for me,4g_s675
it was frustrating for,4g_s676
was frustrating for the,4g_s677
its a really good,4g_s678
i was very happy,4g_s679
yeah we have a,4g_s680
they asked me to,4g_s681
no not at all,4g_s682
he said you know,4g_s683
and everything else and,4g_s684
is you know i,4g_s685
how does this affect,4g_s686
if you have a,4g_s687
really want to do,4g_s688
know you have to,4g_s689
there it was a,4g_s690
there is a lot,4g_s691
is a lot of,4g_s692
when i came back,4g_s693
i didnt know i,4g_s694
it was a good,4g_s695
you know with the,4g_s696
and its a great,4g_s697
to kind of make,4g_s698
it was something i,4g_s699
and we had such,4g_s700
so you know the,4g_s701
supposed to be a,4g_s702
i dont think he,4g_s703
you know so yeah,4g_s704
and the rest of,4g_s705
if you think about,4g_s706
and you know theres,4g_s707
the lowest common denominator,4g_s708
a whole bunch of,4g_s709
and i was thinking,4g_s710
you know were in,4g_s711
but you know the,4g_s712
its a good thing,4g_s713
it was like i,4g_s714
you know i wanted,4g_s715
dont really want to,4g_s716
kind of like sort,4g_s717
it reminded me of,4g_s718
like that i think,4g_s719
that i think that,4g_s720
theres a couple of,4g_s721
of the dead and,4g_s722
a little bit i,4g_s723
in the film and,4g_s724
in a way and,4g_s725
a lot of bad,4g_s726
like the fact that,4g_s727
to come out and,4g_s728
in the movie is,4g_s729
a couple of things,4g_s730
know youve got to,4g_s731
and some of the,4g_s732
because it was a,4g_s733
the president of the,4g_s734
had the opportunity to,4g_s735
the people in the,4g_s736
you know and the,4g_s737
and so forth and,4g_s738
were not going to,4g_s739
you get to see,4g_s740
i just like to,4g_s741
dont think its a,4g_s742
the two of them,4g_s743
so i got to,4g_s744
and its you know,4g_s745
i like to think,4g_s746
a big thing for,4g_s747
know theres a lot,4g_s748
i just thought it,4g_s749
as well you know,4g_s750
yeah i mean its,4g_s751
i wanted to show,4g_s752
end of the film,4g_s753
that kind of a,4g_s754
never been in a,4g_s755
when you have a,4g_s756
and all that kind,4g_s757
all that kind of,4g_s758
go oh my god,4g_s759
to have a real,4g_s760
a really good movie,4g_s761
and then you realize,4g_s762
i remember when i,4g_s763
i have to be,4g_s764
i didnt get to,4g_s765
it you know what,4g_s766
what do you want,4g_s767
kind of like you,4g_s768
kind of want to,4g_s769
dont have to do,4g_s770
i knew i was,4g_s771
a real human being,4g_s772
and i used to,4g_s773
it got to the,4g_s774
got to the point,4g_s775
the point where we,4g_s776
sex and the city,4g_s777
to kind of get,4g_s778
to get to know,4g_s779
the same time you,4g_s780
getting back into the,4g_s781
back into the real,4g_s782
into the real world,4g_s783
a complete mix of,4g_s784
complete mix of things,4g_s785
we just have to,4g_s786
i was a bit,4g_s787
changed the history of,4g_s788
going to get the,4g_s789
had to kind of,4g_s790
because i wanted to,4g_s791
all the way to,4g_s792
i said no no,4g_s793
you change your mind,4g_s794
and you know im,4g_s795
and he gave me,4g_s796
have to deal with,4g_s797
i mean and im,4g_s798
got to be on,4g_s799
said no no no,4g_s800
you know and he,4g_s801
believe it or not,4g_s802
you know i said,4g_s803
and you know this,4g_s804
so we want to,4g_s805
and you dont have,4g_s806
the one thats going,4g_s807
one thats going to,4g_s808
i said to my,4g_s809
said to my son,4g_s810
i will not scream,4g_s811
take it out on,4g_s812
it out on my,4g_s813
back to the hotel,4g_s814
im estelle harris and,4g_s815
estelle harris and im,4g_s816
harris and im proud,4g_s817
and im proud to,4g_s818
im proud to be,4g_s819
proud to be a,4g_s820
to be a braveheart,4g_s821
be a braveheart woman,4g_s822
i kind of got,4g_s823
oh my god im,4g_s824
to be involved and,4g_s825
and this and this,4g_s826
and they were and,4g_s827
there were times when,4g_s828
a part of me,4g_s829
said i dont want,4g_s830
what do you do,4g_s831
i think that i,4g_s832
because i believe that,4g_s833
want to do the,4g_s834
when we had this,4g_s835
to make a good,4g_s836
to be in that,4g_s837
want to go and,4g_s838
that i know how,4g_s839
i know how to,4g_s840
and then i said,4g_s841
about what kind of,4g_s842
what kind of person,4g_s843
kind of person i,4g_s844
you dont know how,4g_s845
14 years old i,4g_s846
and i started to,4g_s847
something like this and,4g_s848
didnt know i was,4g_s849
way to do it,4g_s850
and i was really,4g_s851
know i mean it,4g_s852
this kind of like,4g_s853
it was a crazy,4g_s854
i mean its like,4g_s855
its like it was,4g_s856
it was a nice,4g_s857
and so for me,4g_s858
with people who are,4g_s859
to be involved in,4g_s860
to do something that,4g_s861
and i thought i,4g_s862
was something i really,4g_s863
so i went in,4g_s864
kind of a little,4g_s865
of a little bit,4g_s866
on the other hand,4g_s867
we are going to,4g_s868
that we have to,4g_s869
we have to do,4g_s870
will be able to,4g_s871
that there is a,4g_s872
that is to say,4g_s873
you look at the,4g_s874
i think we have,4g_s875
we have a lot,4g_s876
we have to be,4g_s877
and we have to,4g_s878
thank you so much,4g_s879
in the second half,4g_s880
in the first half,4g_s881
there will be a,4g_s882
the fact that we,4g_s883
on the one hand,4g_s884
i dont have a,4g_s885
i think it is,4g_s886
that we need to,4g_s887
i think that we,4g_s888
i am very happy,4g_s889
we were able to,4g_s890
make sure that we,4g_s891
so we have to,4g_s892
have to do it,4g_s893
i want to say,4g_s894
it will be a,4g_s895
in the last few,4g_s896
then you have to,4g_s897
we dont want to,4g_s898
a lot of good,4g_s899
that we have a,4g_s900
this is a very,4g_s901
have to say that,4g_s902
and a half years,4g_s903
when you look at,4g_s904
i dont have any,4g_s905
the first time in,4g_s906
the united states and,4g_s907
that were going to,4g_s908
so that we can,4g_s909
to the fact that,4g_s910
in the same way,4g_s911
to go out there,4g_s912
we need to do,4g_s913
to get to the,4g_s914
looking forward to it,4g_s915
i think its very,4g_s916
to go out and,4g_s917
at that time i,4g_s918
and we have a,4g_s919
but we have to,4g_s920
and we want to,4g_s921
president of the republic,4g_s922
the last few years,4g_s923
and we need to,4g_s924
this is the first,4g_s925
the people who are,4g_s926
really looking forward to,4g_s927
we need to be,4g_s928
able to do it,4g_s929
done a lot of,4g_s930
have been able to,4g_s931
we have to make,4g_s932
a member of the,4g_s933
were a lot of,4g_s934
and i hope that,4g_s935
we want to do,4g_s936
has to do with,4g_s937
we want to be,4g_s938
would like to say,4g_s939
that we want to,4g_s940
have to have a,4g_s941
there were a lot,4g_s942
go back to the,4g_s943
that this is a,4g_s944
have the opportunity to,4g_s945
the last couple of,4g_s946
think it was a,4g_s947
i think its going,4g_s948
a little bit but,4g_s949
in front of me,4g_s950
are we going to,4g_s951
for all of us,4g_s952
want to talk about,4g_s953
a couple of years,4g_s954
but i have to,4g_s955
if we want to,4g_s956
and thats why we,4g_s957
that i have to,4g_s958
for me to be,4g_s959
it was a bit,4g_s960
and you know what,4g_s961
you have to go,4g_s962
as far as the,4g_s963
i think there are,4g_s964
lot of people who,4g_s965
of the european union,4g_s966
i think its the,4g_s967
have to go to,4g_s968
if youre going to,4g_s969
what do you think,4g_s970
so its going to,4g_s971
we had a lot,4g_s972
as soon as i,4g_s973
get a chance to,4g_s974
that i dont know,4g_s975
but in the end,4g_s976
on the basis of,4g_s977
a lot of pressure,4g_s978
have the right to,4g_s979
most important thing is,4g_s980
there are people who,4g_s981
if there is a,4g_s982
